median_house_value,median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,binaryClass
216700.0,3.8672,50,1211.0,261.0,523.0,227.0,37.88,P
270600.0,5.1675,52,979.0,175.0,374.0,153.0,37.89,P
261400.0,5.1696,52,2269.0,380.0,1004.0,371.0,37.89,P
261300.0,4.2614,52,1844.0,332.0,769.0,334.0,37.88,P
232200.0,5.0551,52,2178.0,421.0,940.0,423.0,37.89,P
375400.0,5.6228,42,1650.0,274.0,645.0,256.0,37.9,P
357300.0,7.8864,52,1927.0,279.0,705.0,288.0,37.9,P
374400.0,7.9556,52,2079.0,273.0,684.0,275.0,37.9,P
358800.0,6.174,52,1803.0,240.0,572.0,236.0,37.9,P
417500.0,6.9414,52,2041.0,270.0,671.0,253.0,37.9,P
430500.0,8.8342,52,3046.0,373.0,975.0,365.0,37.89,P
362900.0,7.1754,52,2318.0,328.0,779.0,312.0,37.9,P
397000.0,10.0825,52,2003.0,250.0,658.0,244.0,37.9,P
346800.0,4.9083,52,2261.0,328.0,819.0,335.0,37.9,P
327100.0,5.7912,52,1225.0,169.0,412.0,168.0,37.89,P
290100.0,4.5893,52,2315.0,408.0,835.0,369.0,37.89,P
292000.0,5.4171,52,2070.0,329.0,722.0,306.0,37.89,P
270900.0,4.125,52,2616.0,473.0,1085.0,487.0,37.89,P
371100.0,7.266,52,2640.0,366.0,973.0,355.0,37.89,P
335600.0,5.3989,52,1978.0,293.0,723.0,272.0,37.89,P
371300.0,7.8336,37,2220.0,335.0,903.0,362.0,37.9,P
344000.0,6.1593,41,1125.0,195.0,356.0,181.0,37.89,P
342200.0,6.381,52,3078.0,494.0,1005.0,462.0,37.89,P
370900.0,6.6828,52,3706.0,531.0,1205.0,504.0,37.89,P
350000.0,7.5385,37,3000.0,457.0,987.0,450.0,37.89,P
368600.0,6.7138,42,2863.0,460.0,1031.0,448.0,37.89,P
391800.0,6.2425,52,2551.0,417.0,894.0,404.0,37.88,P
415300.0,5.7979,52,2255.0,410.0,823.0,377.0,37.88,P
284900.0,4.2813,52,3360.0,648.0,1232.0,621.0,37.88,P
287500.0,3.5417,52,1693.0,391.0,669.0,367.0,37.88,P
272900.0,3.0132,44,2252.0,592.0,989.0,550.0,37.88,P
259600.0,4.1429,52,2495.0,491.0,1058.0,464.0,37.88,P
254500.0,4.1912,52,1193.0,200.0,506.0,207.0,37.88,P
235600.0,3.9167,52,1172.0,215.0,489.0,218.0,37.88,P
218400.0,3.8897,52,2159.0,424.0,824.0,388.0,37.88,P
229200.0,3.1065,48,2365.0,490.0,1034.0,475.0,37.88,P
192100.0,2.9926,46,1895.0,442.0,920.0,425.0,37.88,P
179300.0,3.556,52,1650.0,395.0,841.0,380.0,37.88,P
187500.0,1.475,45,453.0,146.0,749.0,137.0,37.88,P
138800.0,1.6971,52,409.0,97.0,208.0,98.0,37.88,P
150000.0,2.1705,10,503.0,118.0,228.0,100.0,37.87,P
140600.0,2.75,50,499.0,127.0,287.0,128.0,37.86,P
120000.0,2.5682,52,477.0,119.0,218.0,106.0,37.85,P
144800.0,2.9,46,1647.0,376.0,854.0,355.0,37.88,P
144800.0,2.2208,52,3123.0,749.0,1695.0,684.0,37.87,P
245500.0,3.2344,52,957.0,188.0,403.0,172.0,37.88,P
200000.0,3.5156,52,589.0,132.0,288.0,131.0,37.87,P
173700.0,1.9805,49,2026.0,548.0,963.0,521.0,37.87,P
185600.0,2.6684,50,1829.0,536.0,1129.0,516.0,37.87,P
182600.0,3.875,52,895.0,198.0,386.0,204.0,37.87,P
227900.0,3.006,52,1909.0,416.0,811.0,406.0,37.88,P
220700.0,2.543,46,3022.0,696.0,1293.0,675.0,37.87,P
212000.0,2.8676,46,1777.0,446.0,805.0,431.0,37.87,P
271400.0,2.1907,52,2803.0,930.0,1372.0,876.0,37.88,P
268800.0,1.7778,30,1465.0,439.0,862.0,425.0,37.87,P
277800.0,2.52,37,2619.0,682.0,1152.0,616.0,37.88,P
332500.0,4.2788,52,1149.0,255.0,483.0,249.0,37.88,P
338900.0,2.944,52,2363.0,604.0,1558.0,573.0,37.88,P
287500.0,1.725,52,2604.0,837.0,1798.0,769.0,37.88,P
384600.0,5.2289,41,685.0,141.0,266.0,123.0,37.87,P
371400.0,2.5562,42,1756.0,465.0,2184.0,422.0,37.87,P
350000.0,0.949,52,1204.0,460.0,2016.0,477.0,37.87,P
500001.0,1.1696,52,609.0,236.0,1349.0,250.0,37.87,P
175000.0,1.4012,52,1087.0,371.0,3337.0,350.0,37.87,P
241700.0,1.1859,52,2773.0,998.0,1721.0,949.0,37.87,P
216700.0,1.7464,35,3218.0,1108.0,1675.0,1000.0,37.87,P
211300.0,2.8846,49,1350.0,368.0,707.0,350.0,37.87,P
210200.0,2.7372,52,3084.0,698.0,1424.0,694.0,37.87,P
196400.0,3.8594,52,938.0,195.0,393.0,189.0,37.86,P
191700.0,3.5625,52,1813.0,353.0,828.0,339.0,37.87,P
182300.0,2.2788,52,1233.0,300.0,571.0,292.0,37.87,P
175000.0,2.537,44,2539.0,755.0,1382.0,713.0,37.87,P
165900.0,2.525,46,1267.0,324.0,792.0,321.0,37.87,P
156900.0,1.9946,52,1665.0,404.0,815.0,372.0,37.86,P
164300.0,2.8214,52,1659.0,367.0,788.0,346.0,37.86,P
150000.0,2.6165,52,2225.0,460.0,1145.0,430.0,37.87,P
150500.0,1.9483,50,2485.0,607.0,1354.0,563.0,37.86,P
169900.0,1.9327,52,2031.0,450.0,958.0,445.0,37.86,P
147400.0,1.9798,49,2932.0,668.0,1361.0,608.0,37.86,P
152700.0,2.4167,52,2246.0,472.0,1005.0,449.0,37.85,P
182700.0,2.5417,49,2052.0,435.0,924.0,414.0,37.86,P
179300.0,3.3906,52,1999.0,417.0,780.0,358.0,37.86,P
157700.0,2.5652,52,3007.0,691.0,1582.0,636.0,37.86,P
153100.0,2.2845,41,2214.0,550.0,1213.0,568.0,37.86,P
250000.0,2.6071,52,1088.0,305.0,486.0,267.0,37.86,P
206300.0,3.15,52,834.0,186.0,494.0,175.0,37.86,P
218800.0,2.6914,52,1769.0,372.0,849.0,365.0,37.86,P
198200.0,1.8447,52,2307.0,583.0,1127.0,548.0,37.86,P
253600.0,1.6307,35,5161.0,1744.0,3276.0,1742.0,37.86,P
257400.0,2.9044,52,3497.0,832.0,1493.0,794.0,37.86,P
289500.0,2.9405,52,3774.0,744.0,1461.0,679.0,37.86,P
241700.0,3.3893,52,2888.0,604.0,1253.0,538.0,37.86,P
489600.0,3.0417,48,2153.0,517.0,1656.0,459.0,37.86,P
446200.0,7.0897,52,1389.0,191.0,514.0,202.0,37.86,P
456300.0,5.0463,52,1709.0,318.0,719.0,295.0,37.86,P
336800.0,1.7652,52,1587.0,444.0,878.0,449.0,37.86,P
500001.0,7.8521,52,1668.0,225.0,517.0,214.0,37.86,P
500001.0,9.3959,52,3726.0,474.0,1366.0,496.0,37.85,P
376900.0,5.3794,52,4048.0,663.0,1316.0,590.0,37.86,P
309600.0,3.2619,52,3618.0,768.0,1508.0,755.0,37.85,P
182300.0,2.7054,52,4076.0,920.0,1800.0,815.0,37.85,P
172700.0,2.2431,47,2077.0,400.0,719.0,326.0,37.85,P
150800.0,1.9028,50,1279.0,300.0,675.0,255.0,37.85,P
153600.0,1.5817,52,1974.0,426.0,875.0,363.0,37.85,P
106300.0,2.2841,52,335.0,83.0,152.0,77.0,37.85,P
142300.0,1.3785,47,1375.0,307.0,843.0,319.0,37.85,P
119400.0,2.9018,52,610.0,145.0,281.0,132.0,37.85,P
147900.0,1.73,44,1025.0,198.0,506.0,204.0,37.85,P
132900.0,2.2625,48,2063.0,484.0,1054.0,466.0,37.85,P
132500.0,2.2106,35,1872.0,419.0,1017.0,414.0,37.84,P
126900.0,2.6997,52,3108.0,813.0,1623.0,765.0,37.83,P
143800.0,4.0018,14,7355.0,2408.0,3100.0,2051.0,37.84,P
500001.0,7.8772,52,2990.0,379.0,947.0,361.0,37.83,P
500001.0,11.8603,39,2492.0,310.0,808.0,315.0,37.82,P
500001.0,13.499,42,2991.0,335.0,1018.0,335.0,37.82,P
500001.0,12.2138,52,3242.0,366.0,1001.0,352.0,37.82,P
466100.0,8.1872,52,3051.0,381.0,1005.0,369.0,37.82,P
500001.0,12.3804,52,3494.0,396.0,1192.0,383.0,37.82,P
457800.0,5.8948,52,1757.0,246.0,585.0,227.0,37.83,P
471600.0,8.1194,52,2449.0,312.0,916.0,316.0,37.83,P
500001.0,8.7477,52,1611.0,203.0,556.0,179.0,37.82,P
398600.0,6.155,52,3665.0,517.0,1470.0,520.0,37.82,P
340700.0,5.883,52,2474.0,403.0,1104.0,398.0,37.82,P
289900.0,5.2128,52,3037.0,516.0,1242.0,518.0,37.76,P
335300.0,4.7188,52,2269.0,323.0,805.0,321.0,37.76,P
333000.0,5.2915,52,1316.0,177.0,378.0,162.0,37.76,P
241000.0,2.6411,52,1153.0,235.0,481.0,223.0,37.77,P
189600.0,3.3214,52,772.0,179.0,409.0,160.0,37.77,P
206300.0,3.6417,52,1711.0,386.0,885.0,373.0,37.77,P
215700.0,3.0161,52,2650.0,566.0,1468.0,567.0,37.77,P
210200.0,3.1771,52,1038.0,220.0,482.0,215.0,37.77,P
208800.0,3.4531,52,1527.0,320.0,825.0,264.0,37.77,P
197900.0,4.3098,52,859.0,157.0,429.0,158.0,37.77,P
201300.0,3.3438,52,970.0,217.0,528.0,208.0,37.78,P
190800.0,2.9213,52,1045.0,239.0,496.0,216.0,37.78,P
207900.0,2.6806,52,1408.0,280.0,718.0,265.0,37.78,P
215300.0,3.7708,52,1222.0,264.0,630.0,265.0,37.78,P
212900.0,3.9444,45,1169.0,263.0,723.0,286.0,37.78,P
292700.0,5.2601,13,2020.0,535.0,959.0,486.0,37.78,P
275000.0,2.5444,30,4145.0,869.0,3668.0,855.0,37.79,P
200000.0,2.6447,42,2038.0,368.0,2037.0,355.0,37.77,P
173400.0,2.5762,29,5154.0,1394.0,3741.0,1273.0,37.78,P
102200.0,1.9427,42,1241.0,309.0,821.0,300.0,37.78,P
220800.0,2.9688,52,1468.0,363.0,870.0,347.0,37.77,P
242800.0,3.75,27,3997.0,1073.0,1901.0,966.0,37.77,P
265400.0,5.1702,18,2873.0,763.0,1243.0,663.0,37.76,P
219000.0,2.5139,50,1487.0,306.0,730.0,327.0,37.78,P
282100.0,2.9732,52,1670.0,350.0,793.0,299.0,37.77,P
372000.0,5.5337,52,2252.0,388.0,1033.0,434.0,37.77,P
225800.0,4.1667,52,1731.0,377.0,872.0,363.0,37.77,P
220800.0,2.7115,52,1710.0,481.0,849.0,457.0,37.77,P
234500.0,3.3269,52,2388.0,559.0,1121.0,518.0,37.77,P
254200.0,3.2685,52,2156.0,458.0,872.0,445.0,37.77,P
351800.0,4.7778,52,1565.0,315.0,637.0,297.0,37.77,P
275000.0,4.226,52,1704.0,371.0,663.0,340.0,37.77,P
405400.0,3.3571,52,1210.0,168.0,411.0,172.0,37.77,P
228100.0,2.9899,52,2097.0,444.0,915.0,413.0,37.77,P
234000.0,2.875,52,1848.0,479.0,921.0,477.0,37.77,P
162500.0,2.3882,43,955.0,284.0,585.0,266.0,37.77,P
243400.0,2.975,43,4329.0,1110.0,2086.0,1053.0,37.77,P
273800.0,5.1039,52,3011.0,542.0,1303.0,535.0,37.76,P
248500.0,4.1458,52,1049.0,185.0,374.0,176.0,37.76,P
244000.0,3.4762,52,2504.0,516.0,979.0,472.0,37.76,P
240900.0,2.6833,52,1846.0,471.0,827.0,446.0,37.76,P
306300.0,5.75,52,1705.0,246.0,658.0,253.0,37.76,P
240000.0,3.9632,50,1542.0,289.0,654.0,268.0,37.75,P
247100.0,4.9489,45,891.0,155.0,384.0,146.0,37.75,P
286600.0,4.8711,27,4051.0,753.0,1499.0,797.0,37.75,P
266700.0,3.0718,52,2646.0,581.0,1128.0,522.0,37.76,P
229800.0,3.6719,49,2428.0,525.0,1110.0,492.0,37.76,P
229300.0,4.6094,52,2567.0,436.0,1119.0,415.0,37.76,P
228400.0,4.5213,21,7031.0,1249.0,2930.0,1235.0,37.73,P
206200.0,4.4562,25,1914.0,365.0,897.0,390.0,37.74,P
350700.0,7.611,5,18634.0,2885.0,7427.0,2718.0,37.72,P
231000.0,3.2689,31,5785.0,1379.0,2973.0,1312.0,37.73,P
252900.0,3.567,52,2876.0,648.0,1340.0,632.0,37.76,P
353900.0,3.6875,28,6909.0,1554.0,2974.0,1484.0,37.74,P
291700.0,4.7695,23,5679.0,1270.0,2690.0,1151.0,37.77,P
100000.0,3.1972,20,1156.0,365.0,583.0,326.0,37.75,P
341600.0,7.2634,12,14316.0,2045.0,5781.0,2007.0,37.77,P
412500.0,7.0568,5,3596.0,467.0,1738.0,512.0,37.73,P
248600.0,4.635,36,3541.0,570.0,1478.0,529.0,37.71,P
254900.0,5.3015,40,1808.0,302.0,746.0,270.0,37.71,P
241500.0,4.9801,36,2879.0,480.0,1235.0,455.0,37.71,P
295200.0,5.4834,26,3204.0,477.0,1411.0,484.0,37.72,P
340400.0,6.187,31,3866.0,531.0,1368.0,521.0,37.72,P
274700.0,5.6194,32,2476.0,368.0,1048.0,367.0,37.72,P
238600.0,5.4639,35,2211.0,350.0,1004.0,365.0,37.71,P
266400.0,5.1498,35,2663.0,387.0,1086.0,367.0,37.71,P
330200.0,5.8382,30,2599.0,366.0,922.0,350.0,37.72,P
206800.0,4.65,36,4569.0,824.0,1950.0,819.0,37.71,P
209200.0,4.3819,25,2973.0,622.0,1413.0,595.0,37.7,P
195800.0,3.7222,30,3115.0,625.0,1444.0,568.0,37.69,P
253500.0,5.2855,31,1843.0,282.0,749.0,269.0,37.71,P
241800.0,4.3375,31,2053.0,336.0,867.0,329.0,37.7,P
252500.0,5.2131,27,6740.0,1073.0,2723.0,1035.0,37.71,P
263900.0,6.005,30,1751.0,269.0,731.0,263.0,37.7,P
227000.0,5.0519,38,1663.0,295.0,781.0,301.0,37.71,P
220900.0,4.8237,38,3716.0,657.0,1784.0,652.0,37.71,P
259300.0,5.2497,32,2718.0,447.0,1156.0,410.0,37.7,P
232500.0,4.125,39,1420.0,272.0,645.0,277.0,37.7,P
231600.0,4.6005,37,1893.0,310.0,821.0,315.0,37.7,P
209400.0,3.5187,33,3906.0,790.0,1912.0,770.0,37.7,P
223200.0,3.0,32,3400.0,736.0,1487.0,694.0,37.7,P
209900.0,3.4934,25,3402.0,758.0,1645.0,710.0,37.7,P
208200.0,2.9861,33,4413.0,1107.0,2239.0,1051.0,37.7,P
203800.0,2.5362,29,2304.0,618.0,1021.0,552.0,37.69,P
195700.0,3.3021,36,2350.0,499.0,1105.0,467.0,37.69,P
190500.0,3.0964,31,5914.0,1309.0,2999.0,1295.0,37.69,P
181000.0,2.8512,43,1575.0,324.0,740.0,284.0,37.69,P
184900.0,3.3478,42,1414.0,274.0,629.0,244.0,37.69,P
190800.0,2.3958,37,848.0,202.0,314.0,205.0,37.68,P
242200.0,3.5295,15,3051.0,685.0,1479.0,668.0,37.68,P
188300.0,4.8036,20,4296.0,817.0,1732.0,800.0,37.69,P
183500.0,3.851,52,2898.0,557.0,1338.0,550.0,37.74,P
204200.0,4.0662,52,1071.0,201.0,440.0,192.0,37.74,P
251900.0,4.6042,51,2619.0,403.0,922.0,393.0,37.73,P
187500.0,2.2,49,1494.0,316.0,611.0,288.0,37.74,P
198200.0,4.1164,52,2260.0,416.0,994.0,412.0,37.73,P
219000.0,3.95,52,1394.0,223.0,545.0,230.0,37.74,P
275000.0,4.9135,52,1028.0,129.0,317.0,143.0,37.73,P
245400.0,2.8355,45,3758.0,819.0,1573.0,736.0,37.73,P
177500.0,3.25,46,2163.0,470.0,925.0,435.0,37.73,P
171600.0,2.8301,49,1699.0,408.0,768.0,385.0,37.73,P
183300.0,3.7159,52,1555.0,289.0,620.0,292.0,37.73,P
175000.0,2.5625,52,1114.0,206.0,425.0,207.0,37.73,P
156700.0,3.8047,45,1498.0,313.0,1003.0,305.0,37.72,P
157500.0,3.375,45,726.0,147.0,519.0,135.0,37.71,P
179800.0,3.244,38,890.0,200.0,481.0,198.0,37.71,P
205500.0,4.0268,36,2639.0,533.0,1209.0,519.0,37.7,P
178900.0,3.3906,35,2562.0,554.0,1398.0,525.0,37.7,P
262500.0,5.5461,36,361.0,69.0,158.0,58.0,37.71,P
165000.0,3.371,42,3008.0,659.0,1817.0,664.0,37.72,P
159700.0,3.5313,46,1369.0,284.0,766.0,289.0,37.72,P
158300.0,3.663,5,1692.0,398.0,814.0,328.0,37.72,P
144800.0,2.875,38,1007.0,245.0,618.0,239.0,37.72,P
166300.0,4.0202,43,3783.0,814.0,2139.0,789.0,37.72,P
191000.0,4.5553,37,1507.0,242.0,632.0,253.0,37.71,P
175000.0,3.4643,36,666.0,132.0,366.0,134.0,37.71,P
137500.0,3.3431,10,2229.0,601.0,877.0,485.0,37.72,P
141700.0,2.1898,28,2215.0,587.0,830.0,573.0,37.73,P
210900.0,2.9097,31,1616.0,372.0,739.0,379.0,37.72,P
198300.0,3.375,47,1190.0,251.0,540.0,266.0,37.72,P
157400.0,2.8125,29,4169.0,1047.0,2024.0,962.0,37.72,P
264700.0,5.0,52,2024.0,320.0,823.0,334.0,37.73,P
218400.0,3.0673,38,1723.0,394.0,711.0,353.0,37.73,P
235100.0,3.8125,43,2264.0,390.0,931.0,368.0,37.73,P
341800.0,6.9096,33,1996.0,268.0,686.0,270.0,37.73,P
367300.0,7.912,26,2862.0,394.0,1030.0,397.0,37.72,P
243500.0,3.8393,35,2183.0,383.0,976.0,392.0,37.72,P
167900.0,4.0,35,1037.0,207.0,552.0,210.0,37.71,P
371200.0,6.5095,25,1134.0,153.0,340.0,171.0,37.72,P
218900.0,3.5156,39,786.0,132.0,288.0,132.0,37.72,P
202700.0,2.983,45,1397.0,253.0,555.0,248.0,37.72,P
186200.0,3.524,45,2315.0,451.0,1006.0,444.0,37.72,P
188900.0,3.1103,44,1613.0,339.0,776.0,346.0,37.71,P
180000.0,3.5781,44,1421.0,298.0,609.0,270.0,37.71,P
202700.0,3.1682,18,5778.0,1526.0,2441.0,1352.0,37.71,P
181700.0,2.6101,27,3094.0,866.0,1364.0,789.0,37.71,P
166800.0,3.6932,18,3905.0,1007.0,2197.0,1044.0,37.71,P
183700.0,3.4583,43,3046.0,557.0,1333.0,544.0,37.7,P
218000.0,3.9032,19,3516.0,710.0,1810.0,703.0,37.7,P
191500.0,4.0208,36,998.0,178.0,531.0,183.0,37.71,P
194700.0,3.5547,36,1464.0,244.0,672.0,261.0,37.7,P
187200.0,4.5859,17,1463.0,292.0,695.0,330.0,37.7,P
223100.0,2.6321,21,4124.0,1054.0,2162.0,998.0,37.7,P
271300.0,3.395,17,2380.0,769.0,1216.0,643.0,37.69,P
194100.0,3.9702,36,1266.0,228.0,606.0,239.0,37.7,P
190400.0,5.0043,36,2239.0,391.0,1203.0,379.0,37.7,P
189100.0,4.4659,38,1571.0,317.0,874.0,301.0,37.69,P
184600.0,3.6625,38,1246.0,221.0,637.0,222.0,37.69,P
197300.0,3.8864,36,1501.0,287.0,703.0,276.0,37.69,P
192600.0,3.4583,36,1468.0,252.0,733.0,229.0,37.7,P
192200.0,3.7813,36,1118.0,219.0,625.0,228.0,37.69,P
194600.0,2.9917,36,1097.0,208.0,568.0,225.0,37.7,P
193500.0,4.4375,36,1719.0,303.0,836.0,311.0,37.7,P
202600.0,4.0,24,1755.0,365.0,952.0,362.0,37.7,P
83300.0,2.3869,16,1687.0,348.0,568.0,352.0,37.68,P
212600.0,4.7609,24,2262.0,391.0,1125.0,366.0,37.69,P
187800.0,5.4858,5,2087.0,407.0,840.0,401.0,37.68,P
205700.0,4.3971,36,1480.0,278.0,796.0,283.0,37.69,P
192900.0,4.0109,36,1545.0,273.0,863.0,267.0,37.69,P
205200.0,4.3864,35,2632.0,447.0,1349.0,486.0,37.68,P
213400.0,4.2841,30,2261.0,443.0,929.0,383.0,37.68,P
183600.0,5.1312,39,1670.0,308.0,957.0,335.0,37.69,P
178400.0,2.9958,37,2141.0,535.0,1093.0,555.0,37.69,P
219200.0,3.6364,27,3337.0,613.0,1489.0,607.0,37.68,P
183100.0,2.7955,31,3184.0,716.0,1561.0,628.0,37.68,P
157100.0,2.9507,44,2341.0,500.0,1256.0,485.0,37.69,P
157800.0,3.4375,30,1197.0,269.0,695.0,279.0,37.69,P
161700.0,2.875,34,1131.0,278.0,560.0,237.0,37.69,P
152100.0,3.0345,38,1164.0,284.0,632.0,289.0,37.71,P
144900.0,2.679,41,3495.0,787.0,1849.0,750.0,37.7,P
179900.0,2.9922,17,2488.0,617.0,1287.0,538.0,37.7,P
179100.0,4.1042,35,2681.0,508.0,1580.0,536.0,37.69,P
159900.0,2.5833,19,2495.0,635.0,1571.0,579.0,37.7,P
161400.0,2.1552,23,1689.0,461.0,828.0,443.0,37.7,P
170400.0,2.3274,29,1298.0,306.0,835.0,338.0,37.7,P
137500.0,2.4206,19,2693.0,789.0,1765.0,724.0,37.7,P
178400.0,3.9063,41,746.0,145.0,387.0,161.0,37.69,P
155200.0,2.6464,37,2444.0,651.0,1562.0,618.0,37.69,P
160900.0,3.4643,42,1472.0,310.0,768.0,309.0,37.69,P
167300.0,2.3973,10,2227.0,560.0,1140.0,472.0,37.69,P
340000.0,6.5,20,200.0,25.0,83.0,31.0,37.69,P
431000.0,6.0574,32,1283.0,194.0,485.0,171.0,37.64,P
301100.0,3.8958,6,2445.0,590.0,1189.0,573.0,37.63,P
241900.0,4.7813,21,1307.0,236.0,586.0,249.0,37.63,P
162500.0,3.2829,5,3785.0,936.0,2240.0,792.0,37.63,P
299200.0,5.3169,10,2031.0,357.0,867.0,352.0,37.66,P
315500.0,6.2579,10,8299.0,1326.0,3827.0,1288.0,37.65,P
216800.0,5.1701,23,7518.0,1279.0,3827.0,1294.0,37.68,P
218100.0,3.25,36,1815.0,426.0,1280.0,431.0,37.68,P
170300.0,3.1796,30,5367.0,1207.0,2667.0,1047.0,37.68,P
275000.0,2.4196,26,1167.0,370.0,253.0,137.0,37.68,P
184100.0,2.6563,26,2607.0,682.0,1401.0,607.0,37.68,P
160000.0,0.9637,29,493.0,168.0,233.0,152.0,37.67,P
175000.0,2.3357,48,1252.0,305.0,673.0,308.0,37.67,P
197500.0,3.5114,41,1382.0,353.0,704.0,314.0,37.68,P
150000.0,3.3125,43,500.0,110.0,273.0,120.0,37.69,P
205600.0,2.4042,29,2333.0,538.0,1120.0,540.0,37.68,P
170300.0,2.8322,41,1834.0,463.0,1105.0,467.0,37.68,P
190900.0,2.5156,43,1415.0,348.0,569.0,293.0,37.68,P
196900.0,3.4032,37,1352.0,342.0,691.0,324.0,37.68,P
174000.0,2.535,37,2116.0,503.0,1109.0,448.0,37.68,P
170200.0,2.5772,37,1976.0,481.0,1197.0,465.0,37.68,P
180900.0,3.0962,38,1779.0,413.0,1061.0,400.0,37.68,P
150500.0,2.9564,34,3659.0,897.0,2479.0,903.0,37.67,P
167100.0,3.125,31,1892.0,428.0,1162.0,389.0,37.68,P
148900.0,2.95,35,1958.0,484.0,1146.0,448.0,37.68,P
196400.0,4.38,40,1553.0,253.0,724.0,267.0,37.68,P
191100.0,4.0417,37,2412.0,394.0,975.0,375.0,37.68,P
187500.0,3.8,36,2110.0,389.0,952.0,370.0,37.67,P
180600.0,3.4839,45,2179.0,401.0,1159.0,399.0,37.68,P
182800.0,4.0588,45,2457.0,445.0,1129.0,422.0,37.68,P
179300.0,4.1974,44,2147.0,399.0,1175.0,401.0,37.68,P
179400.0,3.6,43,1676.0,340.0,924.0,328.0,37.68,P
210300.0,4.267,35,2976.0,518.0,1424.0,538.0,37.68,P
192300.0,4.2386,34,3036.0,533.0,1366.0,500.0,37.67,P
198100.0,5.5797,35,2472.0,398.0,1171.0,390.0,37.67,P
196200.0,4.0682,36,1487.0,249.0,641.0,243.0,37.67,P
181600.0,3.1734,38,2012.0,347.0,880.0,332.0,37.67,P
186900.0,4.7933,37,3342.0,569.0,1635.0,557.0,37.67,P
188300.0,4.8125,37,3156.0,534.0,1495.0,543.0,37.67,P
184000.0,3.8676,40,1748.0,318.0,914.0,317.0,37.67,P
184700.0,3.9395,33,3429.0,681.0,1798.0,694.0,37.67,P
179900.0,3.2434,42,3592.0,703.0,1625.0,665.0,37.67,P
167200.0,3.0917,38,1035.0,247.0,599.0,224.0,37.67,P
165400.0,3.0645,32,3028.0,811.0,2037.0,703.0,37.67,P
154000.0,2.7019,33,2431.0,655.0,1854.0,603.0,37.67,P
153500.0,3.1115,39,2069.0,500.0,1408.0,478.0,37.67,P
135400.0,3.4722,40,1340.0,313.0,766.0,271.0,37.66,P
158300.0,2.2222,39,1160.0,259.0,725.0,274.0,37.66,P
240700.0,6.1104,32,2015.0,318.0,1019.0,340.0,37.68,P
180700.0,4.2733,22,3882.0,816.0,1830.0,743.0,37.67,P
230600.0,3.2465,27,3239.0,671.0,1469.0,616.0,37.67,P
210800.0,3.2417,28,2932.0,739.0,1198.0,624.0,37.67,P
165300.0,3.875,38,2104.0,409.0,1039.0,394.0,37.67,P
254200.0,6.0501,29,1694.0,251.0,690.0,242.0,37.67,P
332600.0,6.8233,18,3000.0,419.0,1155.0,415.0,37.67,P
350000.0,6.3501,23,2419.0,348.0,1066.0,384.0,37.66,P
161200.0,2.6719,28,2280.0,610.0,1255.0,587.0,37.66,P
179300.0,3.875,21,5031.0,1168.0,2461.0,1042.0,37.66,P
154300.0,2.5625,33,1547.0,372.0,1063.0,356.0,37.66,P
161800.0,3.016,31,3300.0,790.0,2181.0,740.0,37.65,P
161900.0,2.7694,17,5018.0,1439.0,3069.0,1299.0,37.65,P
165400.0,3.6818,35,1813.0,393.0,1093.0,374.0,37.65,P
166600.0,2.1382,37,1997.0,436.0,1349.0,437.0,37.66,P
149700.0,3.7303,37,901.0,191.0,599.0,206.0,37.66,P
162100.0,3.875,35,686.0,142.0,480.0,149.0,37.66,P
152600.0,3.0489,33,1954.0,464.0,1293.0,448.0,37.66,P
195200.0,2.8203,27,2630.0,722.0,1414.0,634.0,37.65,P
190600.0,4.3897,35,1130.0,192.0,543.0,184.0,37.65,P
193800.0,4.7143,35,1184.0,200.0,572.0,194.0,37.65,P
200600.0,4.6875,34,656.0,115.0,342.0,112.0,37.66,P
150000.0,3.2091,29,2544.0,643.0,2332.0,603.0,37.66,P
185300.0,4.275,36,1305.0,225.0,768.0,234.0,37.66,P
172700.0,4.1302,36,1755.0,316.0,913.0,299.0,37.66,P
174100.0,3.09,35,2843.0,652.0,1726.0,643.0,37.66,P
194400.0,4.5417,25,2538.0,494.0,1185.0,501.0,37.65,P
206700.0,4.6635,28,1784.0,311.0,735.0,278.0,37.64,P
204500.0,4.4427,31,1797.0,327.0,796.0,319.0,37.65,P
175000.0,4.5303,36,410.0,76.0,252.0,82.0,37.65,P
137500.0,2.375,26,162.0,27.0,86.0,25.0,37.65,P
187200.0,3.8171,18,9963.0,2031.0,5613.0,1946.0,37.63,P
173600.0,4.5281,35,2361.0,458.0,1727.0,467.0,37.61,P
163000.0,4.3456,19,862.0,167.0,407.0,183.0,37.66,P
331600.0,3.4861,18,4335.0,808.0,2041.0,734.0,37.65,P
197600.0,5.2312,31,1487.0,280.0,854.0,301.0,37.64,P
197900.0,3.6708,8,3592.0,849.0,1907.0,746.0,37.64,P
228100.0,3.8875,40,432.0,102.0,264.0,77.0,37.64,P
189500.0,3.9167,34,1457.0,242.0,735.0,249.0,37.63,P
184200.0,3.9063,32,1578.0,284.0,836.0,292.0,37.64,P
180900.0,3.7895,29,2172.0,435.0,1377.0,408.0,37.63,P
172000.0,3.8,36,1340.0,245.0,789.0,248.0,37.64,P
177900.0,5.7309,36,1116.0,199.0,662.0,226.0,37.64,P
