age,workclass,fnlwgt,education,educationNum,maritalStatus,occupation,relationship,race,sex,capitalGain,capitalLoss,hoursPerWeek,nativeCountry,label
35,Private,150057.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4386.0,0.0,48,United-States,-1
47,Private,71221.0,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,60,United-States,-1
37,Private,95654.0,10th,6,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,35,United-States,-1
44,Private,288433.0,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0.0,0.0,40,United-States,-1
44,Private,95255.0,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40,United-States,-1
45,Private,48495.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,42,United-States,1
58,Self-emp-not-inc,96609.0,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,40,United-States,-1
49,Private,153536.0,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Male,14084.0,0.0,44,United-States,1
51,Private,154342.0,7th-8th,4,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40,United-States,-1
40,Private,360884.0,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,7298.0,0.0,40,United-States,1
29,Private,228075.0,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Male,0.0,0.0,35,Mexico,-1
45,Local-gov,37306.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45,United-States,1
45,Private,223999.0,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,0.0,1848.0,40,United-States,1
52,Private,112959.0,Some-college,10,Widowed,Sales,Not-in-family,White,Female,0.0,0.0,40,United-States,-1
46,State-gov,265554.0,HS-grad,9,Never-married,Transport-moving,Not-in-family,Black,Male,0.0,0.0,40,United-States,-1
62,Private,370881.0,Assoc-acdm,12,Widowed,Other-service,Not-in-family,White,Female,0.0,0.0,7,United-States,-1
47,Private,418961.0,Assoc-voc,11,Divorced,Sales,Unmarried,Black,Female,0.0,0.0,25,United-States,-1
42,Private,33155.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,85,United-States,-1
53,Private,137192.0,Bachelors,13,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,0.0,0.0,50,United-States,-1
36,Private,213277.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50,United-States,-1
66,Self-emp-not-inc,67765.0,11th,7,Widowed,Exec-managerial,Not-in-family,White,Female,0.0,0.0,84,United-States,1
58,Private,275859.0,HS-grad,9,Widowed,Craft-repair,Unmarried,White,Male,8614.0,0.0,52,Mexico,1
19,Private,56750.0,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,30,United-States,-1
32,Private,227931.0,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40,United-States,-1
49,Local-gov,31267.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50,United-States,-1
19,Private,39477.0,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40,United-States,-1
22,Private,162343.0,Some-college,10,Never-married,Other-service,Other-relative,Black,Male,0.0,0.0,20,United-States,-1
53,Private,290640.0,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,50,Germany,1
48,Private,118158.0,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,44,United-States,-1
37,Private,305259.0,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,48,United-States,-1
49,Private,27614.0,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40,United-States,-1
36,Self-emp-inc,37019.0,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,50,United-States,-1
37,Private,172722.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,-1
23,Private,84726.0,Assoc-acdm,12,Married-civ-spouse,Farming-fishing,Wife,White,Female,0.0,0.0,45,Germany,-1
23,Private,132220.0,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40,United-States,-1
43,Self-emp-inc,135342.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50,United-States,1
28,Local-gov,263600.0,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40,United-States,1
25,Private,209428.0,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,25,El-Salvador,-1
32,Self-emp-not-inc,400061.0,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,15024.0,0.0,40,Philippines,1
30,Private,426017.0,11th,7,Never-married,Other-service,Own-child,White,Female,0.0,0.0,19,United-States,-1
57,Local-gov,139095.0,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40,United-States,-1
32,Private,162572.0,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1977.0,48,United-States,1
31,Private,102884.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,50,United-States,-1
34,Private,52537.0,HS-grad,9,Never-married,Transport-moving,Unmarried,Black,Male,0.0,0.0,30,United-States,-1
49,Private,315437.0,HS-grad,9,Separated,Sales,Not-in-family,White,Female,0.0,0.0,40,United-States,-1
45,Private,175925.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60,United-States,1
45,Self-emp-inc,34091.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,38,United-States,1
19,Private,84747.0,HS-grad,9,Never-married,Sales,Own-child,White,Female,0.0,0.0,24,United-States,-1
57,Self-emp-inc,231781.0,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50,United-States,1
19,Private,91893.0,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,24,United-States,-1
38,Self-emp-inc,105044.0,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40,United-States,-1
47,Local-gov,39986.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,-1
60,State-gov,69251.0,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,38,China,1
44,Self-emp-not-inc,157237.0,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024.0,0.0,50,United-States,1
24,Private,163053.0,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,40,United-States,-1
38,Private,196123.0,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,-1
52,Private,321959.0,Some-college,10,Married-civ-spouse,Tech-support,Husband,Black,Male,0.0,0.0,40,United-States,1
41,Private,173858.0,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0.0,0.0,40,China,-1
35,Private,126675.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,48,United-States,-1
44,Private,340885.0,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,1977.0,40,United-States,1
47,Federal-gov,197038.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50,United-States,-1
25,Private,166977.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,1887.0,40,United-States,1
56,Federal-gov,155238.0,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40,United-States,1
56,Private,200235.0,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,48,United-States,1
34,Private,110622.0,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0.0,0.0,40,Philippines,-1
42,Private,311920.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,1485.0,17,United-States,1
59,Private,357118.0,Bachelors,13,Widowed,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40,United-States,-1
25,Private,120535.0,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0.0,0.0,40,United-States,-1
48,Private,248254.0,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,7298.0,0.0,40,United-States,1
33,Private,321709.0,Assoc-acdm,12,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,15,United-States,1
31,Private,128591.0,9th,5,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,40,United-States,-1
24,Private,376474.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,-1
34,Private,105141.0,Some-college,10,Divorced,Adm-clerical,Own-child,White,Male,0.0,0.0,40,United-States,-1
34,Private,381153.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40,United-States,-1
34,Private,113838.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45,United-States,-1
36,Private,207824.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298.0,0.0,40,United-States,1
28,Private,207513.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7298.0,0.0,42,United-States,1
53,Private,138022.0,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,60,United-States,-1
35,Private,100375.0,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0.0,1887.0,45,United-States,1
56,Private,161944.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,-1
52,Private,128814.0,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,50,United-States,-1
62,Private,183735.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,-1
46,Private,168191.0,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,0.0,0.0,2,Italy,-1
47,Private,311395.0,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0.0,0.0,40,United-States,-1
32,Private,207113.0,10th,6,Divorced,Craft-repair,Unmarried,White,Male,0.0,0.0,40,United-States,-1
53,Private,141388.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40,United-States,1
27,Private,31659.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45,United-States,-1
36,Private,247600.0,Assoc-acdm,12,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,0.0,0.0,40,Taiwan,-1
24,Private,94395.0,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40,United-States,-1
45,Private,297884.0,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40,United-States,1
20,Private,102607.0,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,30,United-States,-1
60,Self-emp-inc,75257.0,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0.0,0.0,40,United-States,-1
57,State-gov,254949.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,1
30,Private,113364.0,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40,Poland,-1
23,Private,275357.0,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,35,United-States,-1
18,Private,217942.0,11th,7,Never-married,Other-service,Own-child,White,Male,0.0,0.0,24,United-States,-1
23,Private,142766.0,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,1055.0,0.0,20,United-States,-1
64,Private,254797.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,-1
33,Private,184784.0,10th,6,Divorced,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40,United-States,-1
41,Private,205195.0,Assoc-acdm,12,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,40,United-States,-1
28,Private,179512.0,HS-grad,9,Separated,Exec-managerial,Unmarried,White,Female,0.0,0.0,50,United-States,-1
51,Private,57637.0,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,32,United-States,-1
47,Self-emp-inc,109832.0,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,60,United-States,-1
29,Private,195446.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,-1
28,Private,246595.0,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,70,United-States,-1
38,Private,287701.0,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,48,United-States,1
19,State-gov,135162.0,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,10,United-States,-1
31,Private,200192.0,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40,Germany,-1
55,Private,129263.0,HS-grad,9,Divorced,Handlers-cleaners,Unmarried,White,Male,0.0,0.0,40,United-States,-1
61,State-gov,31577.0,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,30,United-States,-1
22,Private,210781.0,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40,United-States,-1
31,Private,104223.0,Bachelors,13,Never-married,Sales,Unmarried,Black,Female,0.0,0.0,40,United-States,-1
23,Private,163665.0,Some-college,10,Never-married,Sales,Own-child,White,Female,0.0,0.0,15,United-States,-1
20,Private,42706.0,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,25,United-States,-1
18,Private,366154.0,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,30,United-States,-1
31,Private,265201.0,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40,Germany,-1
55,Private,107308.0,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,-1
36,Private,102568.0,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40,United-States,1
53,Self-emp-inc,148532.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60,United-States,1
33,Private,231826.0,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,Mexico,-1
26,Private,262617.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,48,United-States,-1
33,Private,172237.0,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,46,United-States,-1
18,Private,80163.0,Some-college,10,Never-married,Sales,Own-child,White,Female,0.0,0.0,20,United-States,-1
33,Private,133278.0,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,0.0,0.0,40,United-States,-1
24,Private,314182.0,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Female,0.0,0.0,50,United-States,-1
25,Private,173593.0,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,75,United-States,-1
26,Private,239390.0,Bachelors,13,Never-married,Sales,Own-child,White,Male,0.0,0.0,18,United-States,-1
49,Private,178749.0,Masters,14,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0.0,0.0,40,United-States,-1
23,Private,335570.0,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,35,United-States,-1
32,Private,344696.0,Some-college,10,Never-married,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,40,United-States,-1
23,Private,181557.0,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0.0,0.0,25,United-States,-1
43,Private,179866.0,Bachelors,13,Divorced,Sales,Unmarried,White,Female,0.0,0.0,40,United-States,1
37,Private,173963.0,11th,7,Separated,Sales,Unmarried,Black,Female,0.0,0.0,40,United-States,-1
31,Private,263561.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2246.0,45,United-States,1
35,Private,179481.0,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,55,United-States,-1
51,Private,155574.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,1
51,Self-emp-not-inc,275924.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999.0,0.0,50,Mexico,1
39,Self-emp-inc,172927.0,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024.0,0.0,50,United-States,1
37,Private,334291.0,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,50,United-States,-1
22,Private,24896.0,HS-grad,9,Divorced,Tech-support,Unmarried,White,Female,0.0,0.0,30,Germany,-1
57,State-gov,202765.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,-1
38,Federal-gov,48123.0,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40,United-States,-1
40,Private,210857.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1902.0,50,United-States,1
35,Private,190728.0,HS-grad,9,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,40,United-States,-1
50,Private,256861.0,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,80,United-States,-1
26,Private,158846.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,45,United-States,-1
25,Private,169124.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,45,United-States,-1
44,Self-emp-inc,212760.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60,United-States,1
29,Private,137240.0,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,45,United-States,-1
17,Private,250541.0,10th,6,Never-married,Other-service,Own-child,Black,Male,0.0,0.0,20,United-States,-1
24,Private,177287.0,12th,8,Never-married,Other-service,Own-child,White,Female,0.0,0.0,38,United-States,-1
33,Private,90668.0,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40,United-States,-1
32,Private,220333.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7298.0,0.0,46,United-States,1
43,Private,102180.0,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,1
50,Self-emp-not-inc,95577.0,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,12,,-1
38,Private,161016.0,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,32,United-States,-1
34,Private,103596.0,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40,United-States,-1
40,Private,187702.0,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,40,United-States,-1
22,Private,162282.0,Assoc-voc,11,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,40,United-States,-1
61,Local-gov,224598.0,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,0.0,0.0,24,,-1
38,Private,241765.0,11th,7,Divorced,Handlers-cleaners,Not-in-family,White,Female,0.0,0.0,60,United-States,-1
55,Local-gov,219074.0,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,55,United-States,1
17,Private,321880.0,10th,6,Never-married,Other-service,Own-child,Black,Male,0.0,0.0,15,United-States,-1
35,Private,197365.0,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40,United-States,-1
33,Private,190511.0,7th-8th,4,Divorced,Handlers-cleaners,Not-in-family,White,Male,2176.0,0.0,35,United-States,-1
41,Private,103980.0,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,52,United-States,-1
18,Private,452452.0,10th,6,Never-married,Priv-house-serv,Own-child,Black,Female,0.0,0.0,20,United-States,-1
30,Private,296538.0,9th,5,Divorced,Farming-fishing,Own-child,White,Male,0.0,0.0,30,United-States,-1
35,Private,99065.0,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,32,United-States,-1
61,Local-gov,144723.0,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298.0,0.0,60,United-States,1
59,Local-gov,173992.0,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0.0,0.0,35,United-States,-1
24,Private,200593.0,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,50,United-States,-1
43,Local-gov,85440.0,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45,United-States,1
53,Private,240914.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,-1
56,Self-emp-not-inc,145574.0,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0.0,1902.0,60,United-States,1
