time,training_score,logical_score,verbal_score,avg_literacy,location_age,distance,similar_language,is_male,turnover
2,4.882038,0,0,81.29402,8,0.1549564,100.0,1,Stayed
3,4.882038,0,0,81.29402,8,0.1549564,100.0,1,Stayed
4,4.882038,0,0,81.29402,8,0.1549564,100.0,1,Stayed
5,4.882038,0,0,81.29402,8,0.1549564,100.0,1,Stayed
6,4.882038,0,0,81.29402,8,0.1549564,100.0,1,Stayed
7,4.882038,0,0,81.29402,8,0.1549564,100.0,1,Stayed
8,4.882038,0,0,81.29402,8,0.1549564,100.0,1,Stayed
9,4.882038,0,0,81.29402,8,0.1549564,100.0,1,Stayed
10,4.882038,0,0,81.29402,8,0.1549564,100.0,1,Stayed
11,4.882038,0,0,81.29402,8,0.1549564,100.0,1,Stayed
12,4.882038,0,0,81.29402,8,0.1549564,100.0,1,Stayed
13,4.882038,0,0,81.29402,8,0.1549564,100.0,1,Stayed
14,4.882038,0,0,81.29402,8,0.1549564,100.0,1,Stayed
15,4.882038,0,0,81.29402,8,0.1549564,100.0,1,Stayed
16,4.882038,0,0,81.29402,8,0.1549564,100.0,1,Stayed
17,4.882038,0,0,81.29402,8,0.1549564,100.0,1,Stayed
18,4.882038,0,0,81.29402,8,0.1549564,100.0,1,Stayed
19,4.882038,0,0,81.29402,8,0.1549564,100.0,1,Stayed
20,4.882038,0,0,81.29402,8,0.1549564,100.0,1,Stayed
21,4.882038,0,0,81.29402,8,0.1549564,100.0,1,Stayed
22,4.882038,0,0,81.29402,8,0.1549564,100.0,1,Stayed
23,4.882038,0,0,81.29402,8,0.1549564,100.0,1,Stayed
24,4.882038,0,0,81.29402,8,0.1549564,100.0,1,Stayed
25,4.882038,0,0,81.29402,8,0.1549564,100.0,1,Stayed
26,4.882038,0,0,81.29402,8,0.1549564,100.0,1,Stayed
27,4.882038,0,0,81.29402,8,0.1549564,100.0,1,Stayed
28,4.882038,0,0,81.29402,8,0.1549564,100.0,1,Left
1,4.716661,4,0,81.26218,26,1.109582,31.88503,1,Stayed
2,4.716661,4,0,81.26218,26,1.109582,31.88503,1,Stayed
3,4.716661,4,0,81.26218,26,1.109582,31.88503,1,Stayed
4,4.716661,4,0,81.26218,26,1.109582,31.88503,1,Stayed
5,4.716661,4,0,81.26218,26,1.109582,31.88503,1,Stayed
6,4.716661,4,0,81.26218,26,1.109582,31.88503,1,Stayed
7,4.716661,4,0,81.26218,26,1.109582,31.88503,1,Stayed
8,4.716661,4,0,81.26218,26,1.109582,31.88503,1,Stayed
9,4.716661,4,0,81.26218,26,1.109582,31.88503,1,Stayed
10,4.716661,4,0,81.26218,26,1.109582,31.88503,1,Stayed
11,4.716661,4,0,81.26218,26,1.109582,31.88503,1,Stayed
12,4.716661,4,0,81.26218,26,1.109582,31.88503,1,Stayed
13,4.716661,4,0,81.26218,26,1.109582,31.88503,1,Stayed
14,4.716661,4,0,81.26218,26,1.109582,31.88503,1,Stayed
15,4.716661,4,0,81.26218,26,1.109582,31.88503,1,Stayed
16,4.716661,4,0,81.26218,26,1.109582,31.88503,1,Stayed
17,4.716661,4,0,81.26218,26,1.109582,31.88503,1,Stayed
18,4.716661,4,0,81.26218,26,1.109582,31.88503,1,Stayed
19,4.716661,4,0,81.26218,26,1.109582,31.88503,1,Stayed
20,4.716661,4,0,81.26218,26,1.109582,31.88503,1,Stayed
21,4.716661,4,0,81.26218,26,1.109582,31.88503,1,Stayed
22,4.716661,4,0,81.26218,26,1.109582,31.88503,1,Stayed
23,4.716661,4,0,81.26218,26,1.109582,31.88503,1,Stayed
24,4.716661,4,0,81.26218,26,1.109582,31.88503,1,Stayed
25,4.716661,4,0,81.26218,26,1.109582,31.88503,1,Stayed
26,4.716661,4,0,81.26218,26,1.109582,31.88503,1,Stayed
27,4.716661,4,0,81.26218,26,1.109582,31.88503,1,Stayed
28,4.716661,4,0,81.26218,26,1.109582,31.88503,1,Stayed
29,4.716661,4,0,81.26218,26,1.109582,31.88503,1,Stayed
30,4.716661,4,0,81.26218,26,1.109582,31.88503,1,Stayed
31,4.716661,4,0,81.26218,26,1.109582,31.88503,1,Stayed
32,4.716661,4,0,81.26218,26,1.109582,31.88503,1,Stayed
33,4.716661,4,0,81.26218,26,1.109582,31.88503,1,Stayed
34,4.716661,4,0,81.26218,26,1.109582,31.88503,1,Stayed
35,4.716661,4,0,81.26218,26,1.109582,31.88503,1,Stayed
36,4.716661,4,0,81.26218,26,1.109582,31.88503,1,Stayed
37,4.716661,4,0,81.26218,26,1.109582,31.88503,1,Stayed
1,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,Stayed
2,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,Stayed
3,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,Stayed
4,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,Stayed
5,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,Stayed
6,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,Stayed
7,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,Stayed
8,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,Stayed
9,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,Stayed
10,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,Stayed
11,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,Stayed
12,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,Stayed
13,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,Stayed
14,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,Stayed
15,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,Stayed
16,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,Stayed
17,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,Stayed
18,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,Stayed
19,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,Stayed
20,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,Stayed
21,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,Stayed
22,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,Stayed
23,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,Stayed
24,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,Stayed
25,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,Stayed
26,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,Stayed
27,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,Stayed
28,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,Stayed
29,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,Stayed
30,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,Stayed
31,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,Stayed
32,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,Stayed
33,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,Stayed
34,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,Stayed
1,4.518851,5,1,90.57461,4,0.0,100.0,0,Stayed
2,4.518851,5,1,90.57461,4,0.0,100.0,0,Stayed
3,4.518851,5,1,90.57461,4,0.0,100.0,0,Stayed
4,4.518851,5,1,90.57461,4,0.0,100.0,0,Stayed
5,4.518851,5,1,90.57461,4,0.0,100.0,0,Stayed
6,4.518851,5,1,90.57461,4,0.0,100.0,0,Stayed
7,4.518851,5,1,90.57461,4,0.0,100.0,0,Stayed
8,4.518851,5,1,90.57461,4,0.0,100.0,0,Stayed
9,4.518851,5,1,90.57461,4,0.0,100.0,0,Stayed
10,4.518851,5,1,90.57461,4,0.0,100.0,0,Stayed
11,4.518851,5,1,90.57461,4,0.0,100.0,0,Stayed
12,4.518851,5,1,90.57461,4,0.0,100.0,0,Stayed
13,4.518851,5,1,90.57461,4,0.0,100.0,0,Stayed
14,4.518851,5,1,90.57461,4,0.0,100.0,0,Stayed
15,4.518851,5,1,90.57461,4,0.0,100.0,0,Stayed
16,4.518851,5,1,90.57461,4,0.0,100.0,0,Stayed
17,4.518851,5,1,90.57461,4,0.0,100.0,0,Stayed
18,4.518851,5,1,90.57461,4,0.0,100.0,0,Stayed
19,4.518851,5,1,90.57461,4,0.0,100.0,0,Stayed
20,4.518851,5,1,90.57461,4,0.0,100.0,0,Stayed
21,4.518851,5,1,90.57461,4,0.0,100.0,0,Stayed
22,4.518851,5,1,90.57461,4,0.0,100.0,0,Stayed
23,4.518851,5,1,90.57461,4,0.0,100.0,0,Stayed
24,4.518851,5,1,90.57461,4,0.0,100.0,0,Stayed
25,4.518851,5,1,90.57461,4,0.0,100.0,0,Stayed
26,4.518851,5,1,90.57461,4,0.0,100.0,0,Stayed
27,4.518851,5,1,90.57461,4,0.0,100.0,0,Stayed
28,4.518851,5,1,90.57461,4,0.0,100.0,0,Stayed
29,4.518851,5,1,90.57461,4,0.0,100.0,0,Stayed
30,4.518851,5,1,90.57461,4,0.0,100.0,0,Stayed
31,4.518851,5,1,90.57461,4,0.0,100.0,0,Stayed
32,4.518851,5,1,90.57461,4,0.0,100.0,0,Stayed
33,4.518851,5,1,90.57461,4,0.0,100.0,0,Left
1,4.220457,8,11,66.08735,24,1.537192,34.94452,0,Stayed
2,4.220457,8,11,66.08735,24,1.537192,34.94452,0,Stayed
3,4.220457,8,11,66.08735,24,1.537192,34.94452,0,Stayed
4,4.220457,8,11,66.08735,24,1.537192,34.94452,0,Stayed
5,4.220457,8,11,66.08735,24,1.537192,34.94452,0,Stayed
6,4.220457,8,11,66.08735,24,1.537192,34.94452,0,Stayed
7,4.220457,8,11,66.08735,24,1.537192,34.94452,0,Stayed
8,4.220457,8,11,66.08735,24,1.537192,34.94452,0,Stayed
9,4.220457,8,11,66.08735,24,1.537192,34.94452,0,Stayed
10,4.220457,8,11,66.08735,24,1.537192,34.94452,0,Stayed
11,4.220457,8,11,66.08735,24,1.537192,34.94452,0,Stayed
12,4.220457,8,11,66.08735,24,1.537192,34.94452,0,Stayed
13,4.220457,8,11,66.08735,24,1.537192,34.94452,0,Stayed
14,4.220457,8,11,66.08735,24,1.537192,34.94452,0,Stayed
15,4.220457,8,11,66.08735,24,1.537192,34.94452,0,Stayed
16,4.220457,8,11,66.08735,24,1.537192,34.94452,0,Stayed
17,4.220457,8,11,66.08735,24,1.537192,34.94452,0,Stayed
18,4.220457,8,11,66.08735,24,1.537192,34.94452,0,Stayed
19,4.220457,8,11,66.08735,24,1.537192,34.94452,0,Stayed
20,4.220457,8,11,66.08735,24,1.537192,34.94452,0,Stayed
21,4.220457,8,11,66.08735,24,1.537192,34.94452,0,Stayed
22,4.220457,8,11,66.08735,24,1.537192,34.94452,0,Stayed
23,4.220457,8,11,66.08735,24,1.537192,34.94452,0,Stayed
24,4.220457,8,11,66.08735,24,1.537192,34.94452,0,Stayed
25,4.220457,8,11,66.08735,24,1.537192,34.94452,0,Stayed
26,4.220457,8,11,66.08735,24,1.537192,34.94452,0,Stayed
27,4.220457,8,11,66.08735,24,1.537192,34.94452,0,Stayed
28,4.220457,8,11,66.08735,24,1.537192,34.94452,0,Stayed
29,4.220457,8,11,66.08735,24,1.537192,34.94452,0,Stayed
30,4.220457,8,11,66.08735,24,1.537192,34.94452,0,Stayed
31,4.220457,8,11,66.08735,24,1.537192,34.94452,0,Stayed
32,4.220457,8,11,66.08735,24,1.537192,34.94452,0,Stayed
33,4.220457,8,11,66.08735,24,1.537192,34.94452,0,Stayed
34,4.220457,8,11,66.08735,24,1.537192,34.94452,0,Stayed
35,4.220457,8,11,66.08735,24,1.537192,34.94452,0,Stayed
36,4.220457,8,11,66.08735,24,1.537192,34.94452,0,Stayed
37,4.220457,8,11,66.08735,24,1.537192,34.94452,0,Stayed
1,4.967151,2,0,81.95506,24,0.394862,88.79643,1,Stayed
2,4.967151,2,0,81.95506,24,0.394862,88.79643,1,Stayed
3,4.967151,2,0,81.95506,24,0.394862,88.79643,1,Stayed
4,4.967151,2,0,81.95506,24,0.394862,88.79643,1,Stayed
5,4.967151,2,0,81.95506,24,0.394862,88.79643,1,Stayed
6,4.967151,2,0,81.95506,24,0.394862,88.79643,1,Stayed
7,4.967151,2,0,81.95506,24,0.394862,88.79643,1,Stayed
8,4.967151,2,0,81.95506,24,0.394862,88.79643,1,Stayed
9,4.967151,2,0,81.95506,24,0.394862,88.79643,1,Stayed
10,4.967151,2,0,81.95506,24,0.394862,88.79643,1,Stayed
11,4.967151,2,0,81.95506,24,0.394862,88.79643,1,Stayed
12,4.967151,2,0,81.95506,24,0.394862,88.79643,1,Stayed
13,4.967151,2,0,81.95506,24,0.394862,88.79643,1,Stayed
14,4.967151,2,0,81.95506,24,0.394862,88.79643,1,Stayed
15,4.967151,2,0,81.95506,24,0.394862,88.79643,1,Stayed
16,4.967151,2,0,81.95506,24,0.394862,88.79643,1,Stayed
17,4.967151,2,0,81.95506,24,0.394862,88.79643,1,Stayed
18,4.967151,2,0,81.95506,24,0.394862,88.79643,1,Stayed
19,4.967151,2,0,81.95506,24,0.394862,88.79643,1,Stayed
20,4.967151,2,0,81.95506,24,0.394862,88.79643,1,Stayed
21,4.967151,2,0,81.95506,24,0.394862,88.79643,1,Stayed
22,4.967151,2,0,81.95506,24,0.394862,88.79643,1,Stayed
23,4.967151,2,0,81.95506,24,0.394862,88.79643,1,Stayed
24,4.967151,2,0,81.95506,24,0.394862,88.79643,1,Stayed
25,4.967151,2,0,81.95506,24,0.394862,88.79643,1,Stayed
26,4.967151,2,0,81.95506,24,0.394862,88.79643,1,Stayed
27,4.967151,2,0,81.95506,24,0.394862,88.79643,1,Stayed
28,4.967151,2,0,81.95506,24,0.394862,88.79643,1,Stayed
29,4.967151,2,0,81.95506,24,0.394862,88.79643,1,Stayed
30,4.967151,2,0,81.95506,24,0.394862,88.79643,1,Stayed
31,4.967151,2,0,81.95506,24,0.394862,88.79643,1,Stayed
32,4.967151,2,0,81.95506,24,0.394862,88.79643,1,Stayed
33,4.967151,2,0,81.95506,24,0.394862,88.79643,1,Stayed
1,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,Stayed
2,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,Stayed
3,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,Stayed
4,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,Stayed
5,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,Stayed
6,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,Stayed
7,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,Stayed
8,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,Stayed
9,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,Stayed
10,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,Stayed
11,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,Stayed
12,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,Stayed
13,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,Stayed
14,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,Stayed
15,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,Stayed
16,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,Stayed
17,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,Stayed
18,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,Stayed
19,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,Stayed
20,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,Stayed
21,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,Stayed
22,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,Stayed
23,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,Stayed
24,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,Stayed
25,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,Stayed
26,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,Stayed
27,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,Stayed
28,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,Stayed
29,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,Stayed
30,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,Stayed
31,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,Stayed
32,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,Stayed
33,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,Stayed
34,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,Stayed
35,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,Stayed
36,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,Stayed
37,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,Stayed
38,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,Stayed
39,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,Stayed
1,5.006588,6,7,61.4197,27,2.304207,29.99498,0,Stayed
2,5.006588,6,7,61.4197,27,2.304207,29.99498,0,Stayed
3,5.006588,6,7,61.4197,27,2.304207,29.99498,0,Stayed
4,5.006588,6,7,61.4197,27,2.304207,29.99498,0,Stayed
5,5.006588,6,7,61.4197,27,2.304207,29.99498,0,Stayed
6,5.006588,6,7,61.4197,27,2.304207,29.99498,0,Stayed
7,5.006588,6,7,61.4197,27,2.304207,29.99498,0,Stayed
8,5.006588,6,7,61.4197,27,2.304207,29.99498,0,Stayed
9,5.006588,6,7,61.4197,27,2.304207,29.99498,0,Stayed
10,5.006588,6,7,61.4197,27,2.304207,29.99498,0,Stayed
11,5.006588,6,7,61.4197,27,2.304207,29.99498,0,Stayed
12,5.006588,6,7,61.4197,27,2.304207,29.99498,0,Stayed
13,5.006588,6,7,61.4197,27,2.304207,29.99498,0,Stayed
14,5.006588,6,7,61.4197,27,2.304207,29.99498,0,Stayed
15,5.006588,6,7,61.4197,27,2.304207,29.99498,0,Stayed
16,5.006588,6,7,61.4197,27,2.304207,29.99498,0,Stayed
17,5.006588,6,7,61.4197,27,2.304207,29.99498,0,Stayed
18,5.006588,6,7,61.4197,27,2.304207,29.99498,0,Stayed
19,5.006588,6,7,61.4197,27,2.304207,29.99498,0,Stayed
20,5.006588,6,7,61.4197,27,2.304207,29.99498,0,Stayed
21,5.006588,6,7,61.4197,27,2.304207,29.99498,0,Stayed
22,5.006588,6,7,61.4197,27,2.304207,29.99498,0,Stayed
23,5.006588,6,7,61.4197,27,2.304207,29.99498,0,Stayed
24,5.006588,6,7,61.4197,27,2.304207,29.99498,0,Stayed
25,5.006588,6,7,61.4197,27,2.304207,29.99498,0,Stayed
26,5.006588,6,7,61.4197,27,2.304207,29.99498,0,Stayed
27,5.006588,6,7,61.4197,27,2.304207,29.99498,0,Stayed
28,5.006588,6,7,61.4197,27,2.304207,29.99498,0,Stayed
29,5.006588,6,7,61.4197,27,2.304207,29.99498,0,Stayed
30,5.006588,6,7,61.4197,27,2.304207,29.99498,0,Stayed
31,5.006588,6,7,61.4197,27,2.304207,29.99498,0,Stayed
32,5.006588,6,7,61.4197,27,2.304207,29.99498,0,Stayed
33,5.006588,6,7,61.4197,27,2.304207,29.99498,0,Stayed
1,4.535969,2,4,71.32062,11,0.8146737,24.31059,0,Stayed
2,4.535969,2,4,71.32062,11,0.8146737,24.31059,0,Stayed
3,4.535969,2,4,71.32062,11,0.8146737,24.31059,0,Stayed
4,4.535969,2,4,71.32062,11,0.8146737,24.31059,0,Stayed
5,4.535969,2,4,71.32062,11,0.8146737,24.31059,0,Stayed
6,4.535969,2,4,71.32062,11,0.8146737,24.31059,0,Stayed
7,4.535969,2,4,71.32062,11,0.8146737,24.31059,0,Stayed
8,4.535969,2,4,71.32062,11,0.8146737,24.31059,0,Stayed
9,4.535969,2,4,71.32062,11,0.8146737,24.31059,0,Stayed
10,4.535969,2,4,71.32062,11,0.8146737,24.31059,0,Stayed
11,4.535969,2,4,71.32062,11,0.8146737,24.31059,0,Stayed
12,4.535969,2,4,71.32062,11,0.8146737,24.31059,0,Stayed
13,4.535969,2,4,71.32062,11,0.8146737,24.31059,0,Stayed
14,4.535969,2,4,71.32062,11,0.8146737,24.31059,0,Stayed
15,4.535969,2,4,71.32062,11,0.8146737,24.31059,0,Stayed
16,4.535969,2,4,71.32062,11,0.8146737,24.31059,0,Stayed
17,4.535969,2,4,71.32062,11,0.8146737,24.31059,0,Stayed
18,4.535969,2,4,71.32062,11,0.8146737,24.31059,0,Stayed
19,4.535969,2,4,71.32062,11,0.8146737,24.31059,0,Stayed
20,4.535969,2,4,71.32062,11,0.8146737,24.31059,0,Stayed
21,4.535969,2,4,71.32062,11,0.8146737,24.31059,0,Stayed
22,4.535969,2,4,71.32062,11,0.8146737,24.31059,0,Stayed
23,4.535969,2,4,71.32062,11,0.8146737,24.31059,0,Stayed
24,4.535969,2,4,71.32062,11,0.8146737,24.31059,0,Stayed
25,4.535969,2,4,71.32062,11,0.8146737,24.31059,0,Left
1,4.674884,10,4,74.89074,10,0.0,100.0,0,Stayed
2,4.674884,10,4,74.89074,10,0.0,100.0,0,Stayed
3,4.674884,10,4,74.89074,10,0.0,100.0,0,Stayed
4,4.674884,10,4,74.89074,10,0.0,100.0,0,Stayed
5,4.674884,10,4,74.89074,10,0.0,100.0,0,Stayed
6,4.674884,10,4,74.89074,10,0.0,100.0,0,Stayed
7,4.674884,10,4,74.89074,10,0.0,100.0,0,Stayed
8,4.674884,10,4,74.89074,10,0.0,100.0,0,Stayed
9,4.674884,10,4,74.89074,10,0.0,100.0,0,Stayed
10,4.674884,10,4,74.89074,10,0.0,100.0,0,Stayed
11,4.674884,10,4,74.89074,10,0.0,100.0,0,Stayed
12,4.674884,10,4,74.89074,10,0.0,100.0,0,Stayed
13,4.674884,10,4,74.89074,10,0.0,100.0,0,Stayed
14,4.674884,10,4,74.89074,10,0.0,100.0,0,Stayed
15,4.674884,10,4,74.89074,10,0.0,100.0,0,Stayed
16,4.674884,10,4,74.89074,10,0.0,100.0,0,Stayed
17,4.674884,10,4,74.89074,10,0.0,100.0,0,Stayed
18,4.674884,10,4,74.89074,10,0.0,100.0,0,Stayed
19,4.674884,10,4,74.89074,10,0.0,100.0,0,Stayed
20,4.674884,10,4,74.89074,10,0.0,100.0,0,Stayed
21,4.674884,10,4,74.89074,10,0.0,100.0,0,Stayed
22,4.674884,10,4,74.89074,10,0.0,100.0,0,Stayed
23,4.674884,10,4,74.89074,10,0.0,100.0,0,Stayed
24,4.674884,10,4,74.89074,10,0.0,100.0,0,Left
1,4.698563,11,9,82.83797,9,0.3891021,21.32496,1,Stayed
2,4.698563,11,9,82.83797,9,0.3891021,21.32496,1,Stayed
3,4.698563,11,9,82.83797,9,0.3891021,21.32496,1,Stayed
4,4.698563,11,9,82.83797,9,0.3891021,21.32496,1,Stayed
5,4.698563,11,9,82.83797,9,0.3891021,21.32496,1,Stayed
6,4.698563,11,9,82.83797,9,0.3891021,21.32496,1,Stayed
7,4.698563,11,9,82.83797,9,0.3891021,21.32496,1,Stayed
8,4.698563,11,9,82.83797,9,0.3891021,21.32496,1,Left
1,4.400422,5,9,83.29318,10,0.0,100.0,1,Stayed
2,4.400422,5,9,83.29318,10,0.0,100.0,1,Stayed
3,4.400422,5,9,83.29318,10,0.0,100.0,1,Stayed
4,4.400422,5,9,83.29318,10,0.0,100.0,1,Stayed
5,4.400422,5,9,83.29318,10,0.0,100.0,1,Stayed
6,4.400422,5,9,83.29318,10,0.0,100.0,1,Stayed
7,4.400422,5,9,83.29318,10,0.0,100.0,1,Stayed
8,4.400422,5,9,83.29318,10,0.0,100.0,1,Stayed
9,4.400422,5,9,83.29318,10,0.0,100.0,1,Stayed
10,4.400422,5,9,83.29318,10,0.0,100.0,1,Stayed
11,4.400422,5,9,83.29318,10,0.0,100.0,1,Stayed
12,4.400422,5,9,83.29318,10,0.0,100.0,1,Stayed
13,4.400422,5,9,83.29318,10,0.0,100.0,1,Stayed
14,4.400422,5,9,83.29318,10,0.0,100.0,1,Stayed
15,4.400422,5,9,83.29318,10,0.0,100.0,1,Stayed
16,4.400422,5,9,83.29318,10,0.0,100.0,1,Stayed
17,4.400422,5,9,83.29318,10,0.0,100.0,1,Stayed
18,4.400422,5,9,83.29318,10,0.0,100.0,1,Stayed
19,4.400422,5,9,83.29318,10,0.0,100.0,1,Stayed
20,4.400422,5,9,83.29318,10,0.0,100.0,1,Stayed
21,4.400422,5,9,83.29318,10,0.0,100.0,1,Stayed
22,4.400422,5,9,83.29318,10,0.0,100.0,1,Stayed
23,4.400422,5,9,83.29318,10,0.0,100.0,1,Stayed
24,4.400422,5,9,83.29318,10,0.0,100.0,1,Stayed
25,4.400422,5,9,83.29318,10,0.0,100.0,1,Stayed
26,4.400422,5,9,83.29318,10,0.0,100.0,1,Stayed
27,4.400422,5,9,83.29318,10,0.0,100.0,1,Stayed
28,4.400422,5,9,83.29318,10,0.0,100.0,1,Stayed
29,4.400422,5,9,83.29318,10,0.0,100.0,1,Stayed
30,4.400422,5,9,83.29318,10,0.0,100.0,1,Stayed
31,4.400422,5,9,83.29318,10,0.0,100.0,1,Stayed
32,4.400422,5,9,83.29318,10,0.0,100.0,1,Stayed
33,4.400422,5,9,83.29318,10,0.0,100.0,1,Stayed
34,4.400422,5,9,83.29318,10,0.0,100.0,1,Stayed
35,4.400422,5,9,83.29318,10,0.0,100.0,1,Stayed
36,4.400422,5,9,83.29318,10,0.0,100.0,1,Stayed
1,4.364947,3,2,74.63516,26,0.0,100.0,0,Stayed
2,4.364947,3,2,74.63516,26,0.0,100.0,0,Stayed
3,4.364947,3,2,74.63516,26,0.0,100.0,0,Stayed
4,4.364947,3,2,74.63516,26,0.0,100.0,0,Stayed
5,4.364947,3,2,74.63516,26,0.0,100.0,0,Stayed
6,4.364947,3,2,74.63516,26,0.0,100.0,0,Stayed
7,4.364947,3,2,74.63516,26,0.0,100.0,0,Stayed
8,4.364947,3,2,74.63516,26,0.0,100.0,0,Stayed
9,4.364947,3,2,74.63516,26,0.0,100.0,0,Stayed
10,4.364947,3,2,74.63516,26,0.0,100.0,0,Stayed
11,4.364947,3,2,74.63516,26,0.0,100.0,0,Stayed
12,4.364947,3,2,74.63516,26,0.0,100.0,0,Stayed
13,4.364947,3,2,74.63516,26,0.0,100.0,0,Stayed
14,4.364947,3,2,74.63516,26,0.0,100.0,0,Stayed
15,4.364947,3,2,74.63516,26,0.0,100.0,0,Stayed
16,4.364947,3,2,74.63516,26,0.0,100.0,0,Stayed
17,4.364947,3,2,74.63516,26,0.0,100.0,0,Stayed
18,4.364947,3,2,74.63516,26,0.0,100.0,0,Stayed
19,4.364947,3,2,74.63516,26,0.0,100.0,0,Stayed
20,4.364947,3,2,74.63516,26,0.0,100.0,0,Stayed
21,4.364947,3,2,74.63516,26,0.0,100.0,0,Stayed
22,4.364947,3,2,74.63516,26,0.0,100.0,0,Stayed
23,4.364947,3,2,74.63516,26,0.0,100.0,0,Stayed
24,4.364947,3,2,74.63516,26,0.0,100.0,0,Stayed
25,4.364947,3,2,74.63516,26,0.0,100.0,0,Stayed
26,4.364947,3,2,74.63516,26,0.0,100.0,0,Stayed
27,4.364947,3,2,74.63516,26,0.0,100.0,0,Stayed
28,4.364947,3,2,74.63516,26,0.0,100.0,0,Stayed
29,4.364947,3,2,74.63516,26,0.0,100.0,0,Stayed
30,4.364947,3,2,74.63516,26,0.0,100.0,0,Stayed
31,4.364947,3,2,74.63516,26,0.0,100.0,0,Stayed
32,4.364947,3,2,74.63516,26,0.0,100.0,0,Stayed
33,4.364947,3,2,74.63516,26,0.0,100.0,0,Stayed
34,4.364947,3,2,74.63516,26,0.0,100.0,0,Left
1,4.163536,4,0,49.85477,23,1.82465,31.96799,1,Stayed
2,4.163536,4,0,49.85477,23,1.82465,31.96799,1,Left
