Hour,DayOfWeek,Month,Year,PdDistrict,Address,X,Y,ViolentCrime
18,4,10,2012,SOUTHERN,800 Block of 3RD ST,-122.391425069857,37.7778727797586,Yes
16,2,8,2006,MISSION,1000 Block of POTRERO AV,-122.406539115148,37.7564864109309,No
2,6,1,2004,TENDERLOIN,300 Block of ELLIS ST,-122.411965795229,37.7849141859562,No
9,3,10,2012,TARAVAL,200 Block of LEE AV,-122.454042089738,37.7226698409659,No
9,6,4,2008,NORTHERN,1600 Block of BUSH ST,-122.424442028878,37.7882271832363,No
8,6,10,2016,NORTHERN,1600 Block of LAGUNA ST,-122.428356893241,37.7864709245716,No
16,3,10,2017,NORTHERN,GEARY BL / BUCHANAN ST,-122.429640669207,37.7847640707198,No
19,5,8,2009,TENDERLOIN,300 Block of ELLIS ST,-122.411987643595,37.7850226622786,No
21,5,4,2014,NORTHERN,VANNESS AV / ELLIS ST,-122.421011927709,37.7838226942199,No
18,1,3,2006,NORTHERN,9TH ST / MARKET ST,-122.416293820935,37.777493677735,No
22,7,6,2013,PARK,CASTRO ST / MARKET ST,-122.435187699349,37.7626702770872,No
15,5,9,2003,INGLESIDE,500 Block of CARTER ST,-122.423628041297,37.7088061846068,No
20,1,4,2015,PARK,2100 Block of GROVE ST,-122.451993022879,37.774088474589,No
16,2,9,2014,INGLESIDE,600 Block of CAMBRIDGE ST,-122.417224139302,37.72339209003,No
14,3,11,2017,SOUTHERN,100 Block of 6TH ST,-122.407376463936,37.7799892619986,Yes
21,5,4,2012,SOUTHERN,700 Block of MARKET ST,-122.405294845215,37.7863072236365,No
15,3,1,2013,SOUTHERN,800 Block of BRYANT ST,-122.403404791479,37.775420706711,Yes
0,7,12,2012,NORTHERN,2300 Block of UNION ST,-122.437985259491,37.7968271241633,No
21,1,1,2004,INGLESIDE,AMAZON AV / MOSCOW ST,-122.432777096495,37.7144378366854,No
21,4,11,2017,PARK,HAIGHT ST / SHRADER ST,-122.451864552636,37.7693505381781,No
15,1,8,2012,SOUTHERN,800 Block of BRYANT ST,-122.403404791479,37.775420706711,No
17,2,12,2006,CENTRAL,BROADWAY ST / POWELL ST,-122.410265407362,37.7974186692171,No
10,6,4,2003,CENTRAL,200 Block of STOCKTON ST,-122.40656817787,37.7878092959561,No
23,7,7,2004,CENTRAL,BATTERY ST / PACIFIC AV,-122.400865930546,37.7976529669065,No
12,7,8,2003,SOUTHERN,700 Block of HOWARD ST,-122.401560967513,37.7840888680389,No
17,6,7,2005,SOUTHERN,200 Block of 2ND ST,-122.397420430314,37.7861900595825,No
23,3,7,2007,TENDERLOIN,OFARRELL ST / POWELL ST,-122.408040474858,37.7864094033618,No
13,2,1,2015,SOUTHERN,0 Block of UNITEDNATIONS PZ,-122.414317857881,37.7799444052046,No
22,1,11,2006,NORTHERN,2400 Block of JACKSON ST,-122.435385464038,37.7923108893368,No
0,5,8,2003,MISSION,MISSION ST / 19TH ST,-122.419208249515,37.7602340753651,No
22,1,5,2005,TENDERLOIN,LEAVENWORTH ST / ELLIS ST,-122.41443315507,37.7846576329026,No
19,7,1,2008,INGLESIDE,5000 Block of MISSION ST,-122.440388229194,37.7174580136719,No
16,3,6,2012,SOUTHERN,MASON ST / TURK ST,-122.408953598279,37.783287873572,No
0,6,6,2012,TENDERLOIN,100 Block of TURK ST,-122.411615075408,37.7831614109395,No
0,2,11,2008,SOUTHERN,13TH ST / HARRISON ST,-122.413388483267,37.7695006538677,No
13,5,3,2010,MISSION,MISSION ST / 16TH ST,-122.419671780296,37.7650501214668,No
15,5,10,2003,SOUTHERN,800 Block of BRYANT ST,-122.403404791479,37.775420706711,No
16,5,10,2014,SOUTHERN,700 Block of MISSION ST,-122.403070000847,37.7852686309087,No
14,3,7,2010,MISSION,2000 Block of MARKET ST,-122.426955631709,37.769247063207,No
8,3,1,2003,MISSION,2700 Block of 25TH ST,-122.405728477989,37.7518107680228,No
3,7,4,2004,CENTRAL,CALIFORNIA ST / HYDE ST,-122.417392830341,37.7909741243362,No
22,1,12,2012,TENDERLOIN,0 Block of MCALLISTER ST,-122.412596970637,37.7811192121542,Yes
4,4,1,2012,RICHMOND,4000 Block of FULTON ST,-122.471501027818,37.7730954559393,No
15,6,10,2017,MISSION,MISSION ST / 15TH ST,-122.419827929961,37.7666737551835,No
16,3,1,2008,SOUTHERN,800 Block of BRYANT ST,-122.403404791479,37.775420706711,Yes
16,6,2,2015,NORTHERN,700 Block of GOLDEN GATE AV,-122.422935627442,37.780768561095,No
18,6,6,2005,MISSION,MISSION ST / 24TH ST,-122.418448186109,37.752239165267,No
14,4,1,2015,TARAVAL,2100 Block of 24TH AV,-122.481305019184,37.7474613181905,No
9,7,9,2004,BAYVIEW,WILLIAMS AV / VESTA ST,-122.399869327883,37.7302928367908,No
16,6,8,2004,RICHMOND,3900 Block of BALBOA ST,-122.501070881166,37.7755989062637,No
11,4,2,2003,SOUTHERN,800 Block of MARKET ST,-122.407633520742,37.7841893501425,No
6,6,1,2008,SOUTHERN,800 Block of BRYANT ST,-122.403404791479,37.775420706711,No
16,5,1,2014,NORTHERN,1200 Block of EDDY ST,-122.428245242312,37.7820044139073,No
10,4,2,2015,SOUTHERN,500 Block of THE EMBARCADEROSOUTH ST,-122.398586934103,37.7999893077504,No
15,3,11,2004,SOUTHERN,800 Block of BRYANT ST,-122.403404791479,37.775420706711,Yes
10,3,8,2014,PARK,2600 Block of GEARY BL,-122.446612978839,37.7822458223917,No
8,2,6,2004,NORTHERN,300 Block of OAK ST,-122.425040406462,37.7747638404485,No
9,1,6,2017,TARAVAL,700 Block of GONZALEZ DR,-122.480676593174,37.7174238963871,No
18,5,11,2010,SOUTHERN,800 Block of MARKET ST,-122.407633520742,37.7841893501425,No
11,4,6,2016,SOUTHERN,500 Block of HOWARD ST,-122.397032436528,37.7878246694374,No
17,3,4,2015,MISSION,GUERRERO ST / 15TH ST,-122.424260561379,37.7664064445087,No
12,5,8,2012,BAYVIEW,3RD ST / CHINABASIN ST,-122.390027243495,37.7762997888042,No
9,4,9,2004,INGLESIDE,400 Block of STAPLES AV,-122.45179848056,37.7291151658572,Yes
11,4,8,2011,PARK,400 Block of CORBETT AV,-122.445691831513,37.7578524022837,No
22,2,2,2011,PARK,OAK ST / CENTRAL AV,-122.444027612047,37.7722956522753,No
17,4,8,2011,SOUTHERN,6TH ST / NATOMA ST,-122.407693108529,37.7801630691196,No
19,3,2,2017,TARAVAL,23RD AV / TARAVAL ST,-122.479977047842,37.7428597087378,No
12,1,10,2012,SOUTHERN,200 Block of 3RD ST,-122.399899436982,37.7846480308387,No
2,6,7,2006,CENTRAL,600 Block of GREEN ST,-122.409854865142,37.7994489066226,Yes
3,3,1,2014,SOUTHERN,HARRISON ST / 7TH ST,-122.406300138733,37.7755131129937,No
22,1,2,2017,NORTHERN,14TH ST / SANCHEZ ST,-122.43119127384,37.7675951399801,No
19,1,3,2010,SOUTHERN,MARKET ST / TAYLOR ST,-122.41029351969,37.7822305870036,No
10,1,5,2014,PARK,HAYES ST / PIERCE ST,-122.434485055659,37.7754165687704,No
9,6,4,2015,SOUTHERN,500 Block of 4TH ST,-122.39784956123,37.7793117074346,No
12,5,4,2008,TARAVAL,2200 Block of 14TH AV,-122.470359608661,37.7460753397163,Yes
0,2,6,2015,CENTRAL,0 Block of POST ST,-122.402346586116,37.7890033382139,No
23,3,10,2007,INGLESIDE,300 Block of ROME ST,-122.447919233725,37.7161476666083,No
2,3,1,2015,CENTRAL,JONES ST / SUTTER ST,-122.4135447894,37.7885973839627,Yes
12,4,2,2005,NORTHERN,200 Block of FELL ST,-122.421972783252,37.7759980806695,No
1,2,7,2017,NORTHERN,2400 Block of BUCHANAN ST,-122.431247518526,37.7924486246917,No
17,5,6,2005,CENTRAL,700 Block of TAYLOR ST,-122.412050910036,37.7892738896382,No
23,2,5,2010,NORTHERN,2400 Block of SACRAMENTO ST,-122.433000512108,37.7900221078411,No
19,6,8,2014,CENTRAL,900 Block of HYDE ST,-122.417044292614,37.7895952774322,Yes
18,7,6,2007,SOUTHERN,800 Block of MISSION ST,-122.404636264759,37.7842645474624,Yes
13,5,3,2018,TENDERLOIN,EDDY ST / TAYLOR ST,-122.410955248906,37.7841399509594,No
18,4,8,2006,TENDERLOIN,300 Block of EDDY ST,-122.413753670487,37.78373004094,No
13,6,1,2007,TARAVAL,400 Block of HEAD ST,-122.464479954204,37.7152272237158,No
15,7,3,2015,NORTHERN,BUSH ST / FILLMORE ST,-122.433461662619,37.7870198718253,No
20,5,5,2004,NORTHERN,GEARY BL / VAN NESS AV,-122.421395819122,37.7856843389243,No
19,1,7,2016,BAYVIEW,2900 Block of JENNINGS ST,-122.393516073105,37.7217475776805,No
4,3,8,2013,MISSION,19TH ST / DIAMOND ST,-122.437040666891,37.7591567280326,No
12,7,7,2011,BAYVIEW,1000 Block of GRIFFITH ST,-122.378920771859,37.7286119710993,No
21,1,9,2007,SOUTHERN,HAWTHORNE ST / FOLSOM ST,-122.397816589532,37.7846680653938,No
14,6,4,2003,SOUTHERN,11TH ST / MISSION ST,-122.417104895563,37.7743242867679,Yes
22,5,10,2016,RICHMOND,FULTON ST / 28TH AV,-122.487399068269,37.7724212205123,No
0,6,5,2012,RICHMOND,4100 Block of GEARY BL,-122.463764261964,37.7811749336778,No
0,2,8,2013,SOUTHERN,HOWARD ST / BEALE ST,-122.39427843762,37.7899248361611,No
8,6,10,2010,TARAVAL,2000 Block of 33RD AV,-122.491214741884,37.7488946453407,No
23,5,5,2011,MISSION,15TH ST / GUERRERO ST,-122.424260561379,37.7664064445087,No
15,1,2,2018,NORTHERN,200 Block of VANNESS AV,-122.419694483041,37.7780306838755,No
13,4,9,2004,RICHMOND,2500 Block of BUSH ST,-122.43923258156,37.786229363034,No
1,3,9,2003,TARAVAL,JOHN MUIR DR / SKYLINE BLVD HY,-122.500220403673,37.7189541669764,No
19,7,2,2005,TENDERLOIN,400 Block of EDDY ST,-122.415088721046,37.7836719564372,No
11,3,7,2013,MISSION,16TH ST / MISSION ST,-122.419671780296,37.7650501214668,No
8,5,10,2014,MISSION,3100 Block of 23RD ST,-122.414782051136,37.7541209800864,No
20,3,5,2016,MISSION,CASTRO ST / 20TH ST,-122.434698065318,37.7576871393715,No
9,6,2,2005,INGLESIDE,2600 Block of ALEMANY BL,-122.448051712407,37.7141628030067,No
12,6,5,2005,TENDERLOIN,0 Block of OFARRELL ST,-122.405895369887,37.7867342184983,No
18,3,9,2009,SOUTHERN,5TH ST / JESSIE ST,-122.40718855811,37.7832917166536,No
16,7,3,2016,RICHMOND,3400 Block of GEARY BL,-122.455895726372,37.781280554263,No
9,4,3,2015,TARAVAL,3200 Block of JUDAH ST,-122.496832619948,37.7608812255848,No
11,4,8,2005,NORTHERN,VANNESS AV / OFARRELL ST,-122.421195221822,37.7847536577332,No
7,3,10,2012,BAYVIEW,0 Block of LEDYARD ST,-122.402116556292,37.7332354676556,No
1,4,12,2003,NORTHERN,1900 Block of VALLEJO ST,-122.429387065868,37.7960104310795,No
8,4,3,2016,NORTHERN,OCTAVIA ST / PAGE ST,-122.42405956423,37.7738758568682,No
14,2,9,2009,TENDERLOIN,TAYLOR ST / EDDY ST,-122.410955248906,37.7841399509594,No
23,6,12,2009,PARK,900 Block of BURNETT AV,-122.444935228433,37.7481925988058,No
19,2,10,2010,TENDERLOIN,600 Block of ELLIS ST,-122.416916142188,37.7843944492068,No
8,4,6,2004,BAYVIEW,400 Block of HAMILTON ST,-122.409338012694,37.7254552278148,No
16,3,9,2003,TENDERLOIN,200 Block of EDDY ST,-122.411800134753,37.7840890366868,No
20,6,11,2015,MISSION,1700 Block of HARRISON ST,-122.413354187018,37.7690748003847,No
18,2,3,2010,INGLESIDE,3100 Block of MISSION ST,-122.419374719759,37.746504037822,No
15,7,6,2013,SOUTHERN,0 Block of SHERIDAN ST,-122.411343205591,37.7725876659749,No
17,7,8,2005,BAYVIEW,100 Block of BAY SHORE BL,-122.404304136216,37.7442180802683,No
18,5,10,2011,MISSION,2800 Block of MISSION ST,-122.418434028318,37.7514199300011,No
8,6,9,2003,INGLESIDE,0 Block of PHELAN AV,-122.452289660492,37.7256933575703,No
1,1,10,2016,MISSION,3100 Block of 16TH ST,-122.423637302048,37.7648666651043,No
12,3,1,2005,SOUTHERN,300 Block of CLEMENTINA ST,-122.402224095303,37.781960649289,No
22,1,6,2006,PARK,1100 Block of SCOTT ST,-122.43709942832,37.7803522156893,No
18,1,7,2005,NORTHERN,FRANKLIN ST / SACRAMENTO ST,-122.424162680564,37.7910808493909,No
18,3,5,2011,CENTRAL,BUSH ST / HYDE ST,-122.417019320691,37.7891095538736,No
0,3,8,2005,NORTHERN,1800 Block of GOUGH ST,-122.425642539921,37.7904306866875,No
22,5,11,2013,SOUTHERN,900 Block of HOWARD ST,-122.406412115335,37.7802524576974,No
16,4,4,2003,CENTRAL,900 Block of NORTH POINT ST,-122.422857719558,37.8054440413944,No
22,4,9,2008,TARAVAL,500 Block of HOLLOWAY AV,-122.458703350333,37.7217839385443,No
9,7,4,2016,MISSION,600 Block of VALENCIA ST,-122.421747650463,37.7627436601147,No
10,2,2,2017,TARAVAL,1800 Block of 14TH AV,-122.471249288241,37.7534143516264,No
19,2,6,2003,TARAVAL,2700 Block of 19TH AV,-122.475101439586,37.7367324605724,No
8,7,12,2007,CENTRAL,900 Block of NORTHPOINT ST,-122.422857719558,37.8054440413944,No
15,5,5,2004,NORTHERN,1100 Block of POST ST,-122.420753848399,37.7866670084912,No
22,5,4,2011,INGLESIDE,100 Block of MOUNT VERNON AV,-122.444920631043,37.7162889619524,Yes
19,3,7,2003,TENDERLOIN,0 Block of JONES ST,-122.412054141237,37.7816136403158,No
2,1,7,2015,TARAVAL,2600 Block of SAN JOSE AV,-122.449918138147,37.7166111509064,No
12,6,1,2014,TENDERLOIN,400 Block of EDDY ST,-122.41506687647,37.7835634796332,No
12,1,6,2007,MISSION,2900 Block of HARRISON ST,-122.411599088523,37.7502239140329,No
9,3,11,2017,INGLESIDE,300 Block of SILVER AV,-122.429969905093,37.728489252473,No
16,6,5,2014,NORTHERN,2200 Block of FILBERT ST,-122.436528957033,37.7979685148729,No
20,3,9,2014,CENTRAL,WASHINGTON ST / BATTERY ST,-122.400488130754,37.7958763223097,No
9,4,6,2014,PARK,100 Block of GLENVIEW DR,-122.446827472608,37.7483345849911,No
20,3,9,2014,NORTHERN,FILLMORE ST / HAIGHT ST,-122.430436523474,37.7721069661669,No
18,1,9,2007,PARK,0 Block of HERNANDEZ AV,-122.456074630426,37.7455286750636,No
1,2,8,2016,CENTRAL,200 Block of BUSH ST,-122.401588379991,37.7910139283214,No
16,5,3,2012,PARK,700 Block of STANYAN ST,-122.453512911126,37.7686969786551,No
18,7,5,2004,NORTHERN,POLK ST / CEDAR ST,-122.419834938625,37.7863580362514,No
2,2,6,2009,SOUTHERN,800 Block of BRYANT ST,-122.403404791479,37.775420706711,No
9,7,2,2003,MISSION,1000 Block of POTRERO AV,-122.406539115148,37.7564864109309,No
21,4,5,2009,TENDERLOIN,EDDY ST / LEAVENWORTH ST,-122.414242955907,37.7837240254478,No
18,7,4,2003,NORTHERN,MCALLISTER ST / POLK ST,-122.418600974632,37.7802607510963,No
14,5,9,2013,SOUTHERN,MISSION ST / 9TH ST,-122.414714295579,37.7762310404758,No
18,3,12,2012,SOUTHERN,800 Block of BRYANT ST,-122.403404791479,37.775420706711,No
11,6,4,2009,TENDERLOIN,GROVE ST / LARKIN ST,-122.416583456133,37.7786591541508,No
16,4,4,2005,INGLESIDE,1000 Block of GIRARD ST,-122.40141185936,37.7195539010642,No
0,6,4,2009,SOUTHERN,100 Block of 4TH ST,-122.404037898963,37.7842224754433,No
19,6,9,2005,MISSION,2700 Block of MISSION ST,-122.41844919178,37.7530267515876,Yes
10,4,1,2013,INGLESIDE,0 Block of MARIETTA DR,-122.449991675265,37.7421901098444,No
0,1,6,2015,TARAVAL,1100 Block of CAPITOL AV,-122.459138010318,37.7227625208891,No
14,4,7,2013,TENDERLOIN,0 Block of TURK ST,-122.409853729941,37.7833862379382,Yes
12,3,10,2010,TENDERLOIN,LEAVENWORTH ST / TURK ST,-122.414056291891,37.7827931071006,No
12,7,4,2003,SOUTHERN,100 Block of 4TH ST,-122.4039407276,37.7843007072344,No
10,3,1,2008,MISSION,600 Block of SHOTWELL ST,-122.415632296062,37.7580201625156,No
14,2,11,2010,SOUTHERN,BLUXOME ST / 5TH ST,-122.397970821343,37.7759414270577,No
14,4,5,2014,INGLESIDE,100 Block of BROMPTON AV,-122.435141194073,37.7330256190757,Yes
0,7,8,2004,SOUTHERN,1500 Block of FOLSOM ST,-122.414224026965,37.7715982798716,No
17,2,11,2008,MISSION,15TH ST / FOLSOM ST,-122.415464372874,37.7669370292874,No
13,1,10,2008,INGLESIDE,CAYUGA AV / NAGLEE AV,-122.44940460131,37.714251726096,Yes
10,6,3,2004,PARK,200 Block of NOE ST,-122.433206040833,37.7646229857016,No
17,6,9,2015,CENTRAL,200 Block of CALIFORNIA ST,-122.399370508543,37.7932284304797,No
21,7,10,2005,MISSION,3000 Block of 16TH ST,-122.420762936447,37.7650403422958,Yes
9,4,9,2016,SOUTHERN,9TH ST / HOWARD ST,-122.413163134276,37.7749926445385,No
16,6,4,2009,TENDERLOIN,TURK ST / LEAVENWORTH ST,-122.414056291891,37.7827931071006,No
21,7,2,2017,TARAVAL,1900 Block of OCEAN AV,-122.463079076106,37.72547657256,No
7,2,3,2016,TARAVAL,2200 Block of 31ST AV,-122.48880987228,37.7452610513312,No
16,7,6,2010,NORTHERN,200 Block of LILY ST,-122.425023030789,37.7742865360686,No
22,7,5,2005,CENTRAL,400 Block of BROADWAY ST,-122.404282497745,37.7982249345487,No
21,4,12,2006,MISSION,3400 Block of 20TH ST,-122.417423841025,37.7587860207279,No
20,5,5,2017,CENTRAL,THE EMBARCADERONORTH ST / BATTERY ST,-122.402038998271,37.8042568095058,No
18,2,7,2017,NORTHERN,500 Block of HAYES ST,-122.425416290071,37.7766280227851,No
18,6,10,2005,BAYVIEW,900 Block of RANKIN ST,-122.396090655576,37.7406744725603,No
8,3,2,2007,PARK,FOWLER AV / PORTOLA DR,-122.453365853367,37.7445921756635,No
9,5,3,2016,PARK,100 Block of SHRADER ST,-122.452648194377,37.7735731530222,No
16,2,7,2007,INGLESIDE,800 Block of CORTLAND AV,-122.41425511299,37.7389606166793,No
11,5,8,2007,PARK,HAIGHT ST / STANYAN ST,-122.45353456066,37.7691662978052,No
16,4,9,2003,MISSION,MISSION ST / 21ST ST,-122.418904204524,37.7570361132314,No
21,3,1,2013,CENTRAL,100 Block of CLAY ST,-122.397373740066,37.7953338267436,No
23,2,12,2006,TARAVAL,1200 Block of 47TH AV,-122.507264141795,37.7631558214885,No
18,2,8,2006,SOUTHERN,800 Block of BRYANT ST,-122.403404791479,37.775420706711,No
23,1,1,2005,INGLESIDE,RUSSIA AV / LONDON ST,-122.436383725572,37.7212102717279,Yes
19,6,1,2004,INGLESIDE,5000 Block of MISSION ST,-122.439892168458,37.71810900453,No
10,4,2,2007,RICHMOND,600 Block of 32ND AV,-122.491956779206,37.7768766735218,No
2,3,2,2015,MISSION,DOLORES ST / 19TH ST,-122.425920487436,37.7598279172229,No
18,1,2,2006,SOUTHERN,0 Block of UNITEDNATIONS PZ,-122.414317857881,37.7799444052046,No
0,5,6,2007,CENTRAL,1000 Block of BUSH ST,-122.414576897,37.7894768075723,No
3,2,8,2004,NORTHERN,1200 Block of POLK ST,-122.420190324599,37.7884695862298,No
16,2,5,2004,INGLESIDE,3100 Block of FOLSOM ST,-122.413550054783,37.747706695536,No
13,4,11,2007,TARAVAL,0 Block of HARDING RD,-122.49770432371,37.7247384376425,No
4,1,5,2003,SOUTHERN,0 Block of RIZAL ST,-122.399269153785,37.7818400750116,No
8,6,2,2017,TENDERLOIN,200 Block of JONES ST,-122.412436901867,37.7834857455601,Yes
0,6,12,2016,NORTHERN,900 Block of POLK ST,-122.419620657238,37.785672286426,No
22,7,1,2003,MISSION,MISSION ST / 24TH ST,-122.418448186109,37.752239165267,No
12,3,3,2007,NORTHERN,1500 Block of POST ST,-122.426529714226,37.7860427680942,No
13,7,12,2008,CENTRAL,CLAY ST / STOCKTON ST,-122.407904730522,37.7940589735021,No
8,1,9,2009,INGLESIDE,MISSION ST / MOUNT VERNON AV,-122.4425652636,37.7146613908372,No
10,2,11,2007,INGLESIDE,100 Block of TURQUOISE WY,-122.444807784505,37.7436293246746,No
0,5,7,2003,CENTRAL,CHESTNUT ST / POWELL ST,-122.411586627726,37.8039623458322,No
11,7,11,2013,TENDERLOIN,100 Block of OFARRELL ST,-122.407244087032,37.7865647607685,No
14,2,1,2017,MISSION,3000 Block of 16TH ST,-122.420762936447,37.7650403422958,Yes
1,7,1,2014,SOUTHERN,900 Block of HOWARD ST,-122.406508487003,37.7803313209065,No
8,1,2,2004,CENTRAL,100 Block of GREENWICH ST,-122.40257111638,37.8031133216209,No
10,7,2,2014,TARAVAL,SLOAT BL / GREAT HY,-122.506714460434,37.735465762973,No
7,5,5,2011,INGLESIDE,2800 Block of DIAMOND ST,-122.4340297072,37.7337081729444,No
16,3,11,2004,INGLESIDE,300 Block of RICHLAND AV,-122.418424445417,37.7357439504397,No
2,1,11,2010,MISSION,2000 Block of MISSION ST,-122.419520367886,37.764228935718,Yes
9,3,5,2016,SOUTHERN,200 Block of 6TH ST,-122.406926278297,37.7794747749628,No
6,6,6,2008,SOUTHERN,200 Block of INTERSTATE80 HY,-122.365565425353,37.8096707013239,No
9,6,9,2004,SOUTHERN,300 Block of 5TH ST,-122.402046531292,37.7792723524232,Yes
23,7,12,2012,INGLESIDE,3200 Block of MISSION ST,-122.42039487496,37.744688222803,No
16,2,1,2011,BAYVIEW,0 Block of LEDYARD ST,-122.402116556292,37.7332354676556,No
17,2,12,2006,BAYVIEW,5000 Block of 3RD ST,-122.391517460482,37.7328509353031,No
0,1,3,2013,SOUTHERN,500 Block of HOWARD ST,-122.397032436528,37.7878246694374,No
16,6,11,2015,SOUTHERN,400 Block of HOWARD ST,-122.395552481056,37.7888397002774,No
18,4,5,2013,INGLESIDE,200 Block of TALBERT ST,-122.407052987148,37.708772305267,No
14,5,2,2011,SOUTHERN,800 Block of BRYANT ST,-122.403404791479,37.775420706711,No
20,1,3,2008,INGLESIDE,4900 Block of MISSION ST,-122.438695075365,37.7196920262929,No
12,1,3,2010,TARAVAL,3500 Block of TARAVAL ST,-122.504098918667,37.7418433104386,Yes
20,4,9,2006,TENDERLOIN,300 Block of OFARRELL ST,-122.410509258795,37.7860432222992,No
14,6,12,2005,MISSION,5000 Block of DIAMONDHEIGHTS BL,-122.443789187497,37.7465033334069,No
15,1,6,2012,SOUTHERN,0 Block of DORE ST,-122.412933062384,37.7739274524819,Yes
20,6,11,2011,SOUTHERN,100 Block of 3RD ST,-122.401806211212,37.7859995629657,No
17,1,3,2015,SOUTHERN,800 Block of BRYANT ST,-122.403404791479,37.775420706711,No
18,7,5,2005,PARK,900 Block of HAIGHT ST,-122.437904238512,37.7712141777478,No
17,7,12,2008,CENTRAL,1000 Block of CALIFORNIA ST,-122.412075501697,37.7916201314541,No
6,5,1,2004,NORTHERN,POST ST / POLK ST,-122.419930111618,37.7868262081927,No
21,7,12,2004,INGLESIDE,EXCELSIOR AV / ATHENS ST,-122.42725385015,37.7232004478408,No
12,2,3,2004,MISSION,23RD ST / VERMONT ST,-122.403524795226,37.7544534411518,No
12,6,8,2011,CENTRAL,BEACH ST / TAYLOR ST,-122.415618823722,37.8072756032801,No
13,5,5,2016,SOUTHERN,MISSION ST / 9TH ST,-122.414714295579,37.7762310404758,No
13,3,6,2003,CENTRAL,BAY ST / LARKIN ST,-122.421818673374,37.8045651816543,No
14,6,10,2014,SOUTHERN,0 Block of MINT ST,-122.40747925259,37.7823625392664,No
17,4,7,2005,PARK,400 Block of BURNETT AV,-122.444230812109,37.7536245141024,No
10,4,2,2014,PARK,LINCOLN WY / KEZAR DR,-122.460021651243,37.7662347513146,No
16,7,9,2005,CENTRAL,900 Block of NORTHPOINT ST,-122.422857719558,37.8054440413944,Yes
14,7,4,2010,BAYVIEW,1000 Block of CONNECTICUT ST,-122.397201937993,37.7535351242762,No
20,3,8,2015,NORTHERN,OAK ST / FRANKLIN ST,-122.420962747171,37.7752311468558,No
22,1,6,2006,TARAVAL,100 Block of VERNON ST,-122.467937380221,37.7152027405519,No
0,7,3,2015,SOUTHERN,800 Block of BRYANT ST,-122.403404791479,37.775420706711,No
16,7,7,2011,TENDERLOIN,0 Block of OFARRELL ST,-122.405895369887,37.7867342184983,No
20,5,9,2009,SOUTHERN,800 Block of BRYANT ST,-122.403404791479,37.775420706711,Yes
21,5,5,2017,NORTHERN,700 Block of BUCHANAN ST,-122.42798754819,37.7769641599322,No
18,7,5,2009,INGLESIDE,MISSION ST / EXCELSIOR AV,-122.433623421746,37.7262358304722,No
15,5,12,2009,CENTRAL,300 Block of COLUMBUS AV,-122.406842913454,37.7980587205991,No
18,2,3,2005,BAYVIEW,1400 Block of QUESADA AV,-122.386849266637,37.7306648054582,No
16,2,9,2015,NORTHERN,1100 Block of FILLMORE ST,-122.431979576386,37.7800478529923,No
8,5,12,2009,MISSION,100 Block of JERSEY ST,-122.429026348968,37.7508502653223,No
17,5,1,2011,TENDERLOIN,TURK ST / LEAVENWORTH ST,-122.414056291891,37.7827931071006,No
17,7,5,2014,SOUTHERN,SHIPLEY ST / 5TH ST,-122.402842748428,37.7798294192767,No
17,2,3,2008,TENDERLOIN,TURK ST / TAYLOR ST,-122.410768766343,37.7832145190013,No
20,7,3,2003,TARAVAL,600 Block of JOHN MUIR DR,-122.49206801734,37.7143615498756,No
18,6,3,2003,INGLESIDE,CORTLAND AV / ANDOVER ST,-122.416457891845,37.7390560776188,No
8,2,11,2011,MISSION,200 Block of 13TH ST,-122.417949217834,37.7697208630457,No
3,6,4,2003,RICHMOND,9TH AV / GEARY BL,-122.467489289439,37.7808779197114,No
10,5,3,2016,BAYVIEW,800 Block of MISSOURI ST,-122.395565360141,37.7563302749024,No
11,7,1,2013,RICHMOND,4400 Block of GEARY BL,-122.466976397012,37.7810275834115,No
5,1,7,2017,RICHMOND,32ND AV / CABRILLO ST,-122.491824978681,37.7740908393322,No
2,2,8,2012,SOUTHERN,1600 Block of MARKET ST,-122.421522300696,37.7732180675925,No
15,2,4,2006,TENDERLOIN,JONES ST / EDDY ST,-122.412597377187,37.7839320277273,No
6,2,5,2011,SOUTHERN,100 Block of SPEAR ST,-122.393228290724,37.7919510439646,No
14,4,5,2012,TENDERLOIN,0 Block of GROVE ST,-122.415642487855,37.7788323158792,No
12,7,12,2003,TENDERLOIN,100 Block of LEAVENWORTH ST,-122.414029821727,37.7823291237659,No
23,5,7,2010,SOUTHERN,9TH ST / NATOMA ST,-122.413721365568,37.7754368242462,No
18,1,7,2005,MISSION,2300 Block of 16TH ST,-122.409529913278,37.7657184395282,Yes
23,4,6,2003,RICHMOND,FULTON ST / 16TH AV,-122.474551665706,37.7730107051587,No
13,2,12,2013,PARK,0 Block of LEVANT ST,-122.442054362893,37.7633681355963,No
18,4,9,2012,PARK,300 Block of CASTRO ST,-122.435355535172,37.7637627498839,No
5,2,1,2018,SOUTHERN,800 Block of MARKET ST,-122.406520987144,37.7850629421661,No
18,3,4,2018,SOUTHERN,0 Block of THE EMBARCADERONORTH ST,-122.388379873919,37.7833104067015,No
9,6,1,2009,TENDERLOIN,200 Block of EDDY ST,-122.411800134753,37.7840890366868,No
15,6,12,2010,INGLESIDE,400 Block of SILVER AV,-122.428435902127,37.7284848824705,No
12,7,4,2009,MISSION,3100 Block of 18TH ST,-122.414520446496,37.7621831102458,No
